sampleName	Unnamed: 0	 	Area	Mean	Min	Max	Frame	LabelObj	Volume(Pix)	Volume(Unit)	Channel
25042023_s_Lm_st_19115_p_C05_C06_tm_24_ch_Syto9_z_21_	204711711.0	204711711.0	0.0005095755719523986	4614.792612528422	4428.555030683305	4982.727018708306	0.06190508824210893	248020.67380872052	120346736.55968457	9075.713435209838	0.06190508824210893
25042023_s_Lm_st_19115_p_C07_C08_tm_24_ch_Syto9_z_11_	103661469.16666667	103661469.16666667	0.00034502677666626164	7448.903838023564	7286.259705997819	7722.233440048309	0.1024117776081498	592715.8667595729	22897304.12389558	6907.021748515605	0.1024117776081498
25042023_s_Lm_st_19115_p_C07_C08_tm_24_ch_Syto9_z_11_position_6_	3910779.1666666665	3910779.1666666665	0.0004018950867993943	18052.907933747465	17552.133391821408	18716.863183713707		1513272.5560170219	141134772.5730367	42573.60607140861	
25042023_s_Lm_st_19115_p_C07_C08_tm_24_ch_Syto9_z_21_	290088250.0	290088250.0	0.00045523903398276004	4102.83244686096	3945.7825900018975	4435.318423858379	0.05460695829087595	222740.28893300283	64460065.58889348	4861.129517345352	0.05460695829087595
25042023_s_Lm_st_19115_p_D05_D04_tm_24_ch_Syto9_z_11_	102419025.5	102419025.5	0.00040445781816310876	7566.603598024636	7353.276760609082	7937.698731333141	0.10297136780060646	595956.1554472871	26915773.498668052	8119.20129779459	0.10297136780060646
25042023_s_Lm_st_19115_p_D05_D04_tm_24_ch_Syto9_z_21_	279893672.5	279893672.5	0.00045926681298078914	4479.339753527871	4313.388361881844	4824.458117842535	0.05967842342187452	284039.86211162707	73907707.28011692	5573.605052471873	0.05967842342187452
25042023_s_Lm_st_19115_p_D07_D06_tm_24_ch_Syto9_z_11_	123145743.5	123145743.5	0.000342953833574601	6952.648393342355	6792.435107332771	7236.667318266331	0.09499708067833502	548086.6940977032	17704806.147662994	5340.693151706537	0.09499708067833502
25042023_s_Lm_st_19115_p_D07_D06_tm_24_ch_Syto9_z_21_	284831736.0	284831736.0	0.0004469824403125332	4622.030633993238	4450.620578953443	4969.8529987764605	0.0615773745790569	315777.19515651773	50455859.92344123	3805.0296761891263	0.0615773745790569
28032023_s_Lm_st_L455_p_C04_C05_tm_24_ch_Syto9_z_11_	5780071655.0	5780071655.0	0.0002011689788460615	1276.0129992578284	1254.193024954752	1372.5174851379154	0.015266644091584765	85931.0020889802	1917541.407831436	578.430484159902	0.015266644091584765
28032023_s_Lm_st_L455_p_C04_C05_tm_24_ch_Syto9_z_21_	30195768339.16666	30195768339.16666	0.0002145812139544257	655.4313353555077	643.3026696662962	746.7367183855466	0.006733636184471782	37767.77195100456	1650806.4220036645	124.49233522834427	0.006733636184471782
28032023_s_Lm_st_L455_p_C06_C07_tm_24_ch_Syto9_z_11_	2826687204.1666665	2826687204.1666665	0.00019231767204317302	1739.7589406596567	1711.5929986521096	1839.624697467152	0.02168827266382846	122255.80279326388	1520069.3266598429	458.53222152124675	0.02168827266382846
28032023_s_Lm_st_L455_p_C06_C07_tm_24_ch_Syto9_z_21_	30195768339.16666	30195768339.16666	0.0002145812139544257	655.4313353555077	643.3026696662962	746.7367183855466	0.006733636184471782	37767.77195100456	1650806.4220036645	124.49233522834427	0.006733636184471782
28032023_s_Lm_st_L455_p_C08_D08_tm_24_ch_Syto9_z_11_	4844683509.166667	4844683509.166667	0.000189561967910352	1370.8520903936571	1349.2306201745243	1462.1424014152833	0.016623168182341795	93758.56270080009	801590.8302982767	241.8016209021314	0.016623168182341795
28032023_s_Lm_st_L455_p_C08_D08_tm_24_ch_Syto9_z_21_	51434999693.49999	51434999693.49999	0.00022527715232205185	541.0223809455239	531.0896704796576	632.3459600317625	0.00517008002428066	29032.141739143615	1318448.276787257	99.4281886205104	0.00517008002428066
28032023_s_Lm_st_L455_p_D04_D03_tm_24_ch_Syto9_z_11_	6823985980.0	6823985980.0	0.00020045669269000573	1184.7664566504122	1164.760132685684	1277.2186173047066	0.014071497603901242	79159.90839422557	867244.793249784	261.60623285373083	0.014071497603901242
28032023_s_Lm_st_L455_p_D04_D03_tm_24_ch_Syto9_z_21_	49616902145.999985	49616902145.999985	0.00022042462488722382	543.9598889869412	534.0757293407119	632.328448196238	0.005253193420806031	29393.382804890276	1030936.448372125	77.7460468948776	0.005253193420806031
28032023_s_Lm_st_L455_p_D07_D06_tm_24_ch_Syto9_z_11_	4638285500.5	4638285500.5	0.00019840910571969662	1397.3684413002552	1374.4861470683068	1491.7508800636597	0.01697029285262551	95794.74424291754	738361.9251163113	222.72849744844171	0.01697029285262551
28032023_s_Lm_st_L455_p_D07_D06_tm_24_ch_Syto9_z_21_	56857503505.99999	56857503505.99999	0.00022347035954422556	519.858779353678	510.2727287585494	609.6963388478055	0.004915027558544212	27618.356442331413	1090053.1388341156	82.20421175424397	0.004915027558544212
