sampleName	Unnamed: 0	 	Area	Mean	Min	Max	Frame	LabelObj	Volume(Pix)	Volume(Unit)	Channel
25042023_s_Lm_st_19115_p_D07_D06_tm_24_ch_Syto9_z_11_	3844.0	3845.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25042023_s_Lm_st_19115_p_D07_D06_tm_24_ch_Syto9_z_21_	5846.200000000001	5847.200000000001	0.017	256.0	256.0	256.0	0.0	0.0	0.0	0.0	0.0
28032023_s_Lm_st_L455_p_C04_C05_tm_24_ch_Syto9_z_11_	26336.300000000003	26337.300000000003	0.017	257.0	257.0	257.0	0.0	0.0	0.0	0.0	0.0
28032023_s_Lm_st_L455_p_C04_C05_tm_24_ch_Syto9_z_21_	60195.3	60196.3	0.017	258.0	257.0	258.0	0.0	0.0	0.0	0.0	0.0
28032023_s_Lm_st_L455_p_C06_C07_tm_24_ch_Syto9_z_11_	18417.3	18418.3	0.017	257.0	257.0	257.0	0.0	0.0	0.0	0.0	0.0
28032023_s_Lm_st_L455_p_C06_C07_tm_24_ch_Syto9_z_21_	60195.3	60196.3	0.017	258.0	257.0	258.0	0.0	0.0	0.0	0.0	0.0
28032023_s_Lm_st_L455_p_C08_D08_tm_24_ch_Syto9_z_11_	24111.300000000003	24112.300000000003	0.017	257.0	257.0	257.0	0.0	0.0	0.0	0.0	0.0
28032023_s_Lm_st_L455_p_C08_D08_tm_24_ch_Syto9_z_21_	78563.2	78564.2	0.017	258.0	257.0	258.0	0.0	0.0	0.0	0.0	0.0
28032023_s_Lm_st_L455_p_D04_D03_tm_24_ch_Syto9_z_11_	28615.9	28616.9	0.017	257.0	257.0	257.0	0.0	0.0	0.0	0.0	0.0
28032023_s_Lm_st_L455_p_D04_D03_tm_24_ch_Syto9_z_21_	77162.2	77163.2	0.017	258.0	257.0	258.0	0.0	0.0	0.0	0.0	0.0
28032023_s_Lm_st_L455_p_D07_D06_tm_24_ch_Syto9_z_11_	23592.100000000002	23593.100000000002	0.017	257.0	257.0	257.0	0.0	0.0	0.0	0.0	0.0
28032023_s_Lm_st_L455_p_D07_D06_tm_24_ch_Syto9_z_21_	82600.70000000001	82601.70000000001	0.017	258.0	257.0	258.0	0.0	0.0	0.0	0.0	0.0
