sampleName	Unnamed: 0	 	Area	Mean	Min	Max
25042023_s_Lm_st_19115_p_C03_C04_tm_24_ch_Syto9_z_21	18545.212333645577	18545.212333645577	0.02142264909698483	11.051302236271558	9.28106069747741	17.4353707145416
25042023_s_Lm_st_19115_p_C05_C06_tm_24_ch_Syto9_z_11	7080.190687168437	7080.190687168437	0.01993469554564117	11.558233235553645	9.225637507962892	18.05728378225726
25042023_s_Lm_st_19115_p_C05_C06_tm_24_ch_Syto9_z_21	13359.163540431713	13359.163540431713	0.02186181396292749	11.643832285482373	9.453352769435144	18.58088358923841
25042023_s_Lm_st_19115_p_C07_C08_tm_24_ch_Syto9_z_11	9002.189733614816	9002.189733614816	0.017614742564096456	10.761502803153325	9.633823680236729	15.331906754731842
25042023_s_Lm_st_19115_p_C07_C08_tm_24_ch_Syto9_z_11_position_6	907.1615989814971	907.1615989814971	0.02013441974523641	12.000613686753338	9.9081830226851	18.240702452731902
25042023_s_Lm_st_19115_p_C07_C08_tm_24_ch_Syto9_z_21	16044.70831769777	16044.70831769777	0.020742208348204633	11.972868415919534	10.050130890970777	18.62546979085848
25042023_s_Lm_st_19115_p_D05_D04_tm_24_ch_Syto9_z_11	8940.701929938163	8940.701929938163	0.019147725389431703	11.713843615932698	10.05631280053411	17.666010771951917
25042023_s_Lm_st_19115_p_D05_D04_tm_24_ch_Syto9_z_21	15663.657140016823	15663.657140016823	0.02078457962191373	11.92445499184067	10.211705092884795	18.523386813091722
25042023_s_Lm_st_19115_p_D07_D06_tm_24_ch_Syto9_z_11	9917.578585521771	9917.578585521771	0.017616570763283875	11.257964558659378	10.04004357537551	16.18827770223175
25042023_s_Lm_st_19115_p_D07_D06_tm_24_ch_Syto9_z_21	15764.404761994663	15764.404761994663	0.020479063171687396	12.058808779746377	10.23023355071363	18.639448057863962
28032023_s_Lm_st_L455_p_C04_C05_tm_24_ch_Syto9_z_11	74847.83323517122	74847.83323517122	0.013990086136752	12.695521509921848	12.535812038366752	15.443216777390454
28032023_s_Lm_st_L455_p_C04_C05_tm_24_ch_Syto9_z_21	172591.2130831115	172591.2130831115	0.01456397443220501	12.763760280721412	12.620176287082309	15.651361202011635
28032023_s_Lm_st_L455_p_C06_C07_tm_24_ch_Syto9_z_11	51987.360651412186	51987.360651412186	0.013594025325389555	12.579707966330936	12.397509899311231	15.249788405593588
28032023_s_Lm_st_L455_p_C06_C07_tm_24_ch_Syto9_z_21	172591.2130831115	172591.2130831115	0.01456397443220501	12.763760280721412	12.620176287082309	15.651361202011635
28032023_s_Lm_st_L455_p_C08_D08_tm_24_ch_Syto9_z_11	68426.83221636573	68426.83221636573	0.013553572176095444	12.586334827297547	12.45404970714388	15.162745678050282
28032023_s_Lm_st_L455_p_C08_D08_tm_24_ch_Syto9_z_21	225614.1957800971	225614.1957800971	0.01494381984878275	12.747103667244456	12.627354753130064	15.693725514735206
28032023_s_Lm_st_L455_p_D04_D03_tm_24_ch_Syto9_z_11	81428.18292827121	81428.18292827121	0.01397925628042983	12.575594241419953	12.428501714068554	15.260573886045261
28032023_s_Lm_st_L455_p_D04_D03_tm_24_ch_Syto9_z_21	221572.16654549973	221572.16654549973	0.014780608000605053	12.647935925069788	12.522709631329144	15.523598149176875
28032023_s_Lm_st_L455_p_D07_D06_tm_24_ch_Syto9_z_11	66928.89694294984	66928.89694294984	0.013870238693927363	12.615520551433105	12.473159673461073	15.251722623595999
