feature	RandomForest(n=200, p=1.0)	MutualInformation
Compactness(Unit)-SUMMARYcompactness3D.tsv_q75.txt	0.0006496366607780256	0.2815221131896628
Compactness(Pix)-SUMMARYcompactness3D.tsv_mean.txt	0.0006452695029929296	0.29401480253231904
Compactness(Unit)-SUMMARYcompactness3D.tsv_mean.txt	0.0006417298897159433	0.282545331287928
LabelObj-SUMMARYsurf3D.tsv_min.txt	0.0006388240970699482	0.2701170561538997
Unnamed: 0-SUMMARYsurf3D.tsv_q10.txt	0.0006317024673451368	0.3226544729316114
Surface(Unit)-SUMMARYsurf3D.tsv_q25.txt	0.0006169424003895379	0.3161764504577007
Sphericity(Unit)-SUMMARYcompactness3D.tsv_var.txt	0.0006147864665602882	0.2700876203873528
Unnamed: 0-SUMMARYsurf3D.tsv_max.txt	0.0005997373017499392	0.29629974800006575
SpherCorr(Pix)-SUMMARYcompactness3D.tsv_min.txt	0.0005763382039165757	0.4406660517660814
SurfaceNbPix-SUMMARYsurf3D.tsv_var.txt	0.0005736658683350669	0.5082766980407512
Unnamed: 0-SUMMARYsurf3D.tsv_mean.txt	0.0005587788335011234	0.256902119299085
 -SUMMARYcompactness3D.tsv_std.txt	0.0005529270437521093	0.227340061444413
Mean-SUMMARYvol3D.tsv_var.txt	0.0005520854255787918	0.6709529599188391
Sphericity(Pix)-SUMMARYcompactness3D.tsv_q75.txt	0.0005455106791862757	0.3246126034545196
Sphericity(Pix)-SUMMARYcompactness3D.tsv_std.txt	0.000538362749359887	0.2684873249671931
Compactness(Pix)-SUMMARYcompactness3D.tsv_q90.txt	0.0005085699090211534	0.36437342141600837
Unnamed: 0-SUMMARYcompactness3D.tsv_q75.txt	0.0004929359824865093	0.29486837197527427
LabelObj-SUMMARYcompactness3D.tsv_q75.txt	0.0004923345853620844	0.3701473659394403
 -SUMMARYcompactness3D.tsv_q75.txt	0.0004827129864295246	0.2860080839925705
Min-SUMMARYvol3D.tsv_mean.txt	0.0004737946362712705	0.9407018634694828
Compactness(Pix)-SUMMARYcompactness3D.tsv_q25.txt	0.00046999384512310977	0.26504908775812064
Unnamed: 0-SUMMARYcompactness3D.tsv_median.txt	0.0004681020939589991	0.28878384790889644
SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q75.txt	0.00046514645884683227	0.26835621929576714
Volume(Pix)-SUMMARYvol3D.tsv_max.txt	0.0004552970038257241	0.32667970334041874
SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_mean.txt	0.00045269140270425386	0.18592503008054218
SpherCorr(Pix)-SUMMARYcompactness3D.tsv_q75.txt	0.0004501812265235182	0.19153949951392102
Unnamed: 0-SUMMARYcompactness3D.tsv_mean.txt	0.0004372910336952786	0.32783225844950126
LabelObj-SUMMARYsurf3D.tsv_q25.txt	0.0004219508277362876	0.39265565117954093
Compactness(Unit)-SUMMARYcompactness3D.tsv_median.txt	0.00041984774808545827	0.3094456763018618
LabelObj-SUMMARYsurf3D.tsv_mean.txt	0.0004001490523818861	0.3936955755470959
SpherCorr(Pix)-SUMMARYcompactness3D.tsv_median.txt	0.00039606688636867815	0.15437883175647027
Sphericity(Pix)-SUMMARYcompactness3D.tsv_q90.txt	0.0003795725147894513	0.36064735840383033
SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_max.txt	0.0003712334509698218	0.3641785151647299
Sphericity(Unit)-SUMMARYcompactness3D.tsv_q90.txt	0.000370762523643329	0.3804914086142228
LabelObj-SUMMARYsurf3D.tsv_q10.txt	0.0003701803766314389	0.3584200171146228
 -SUMMARYsurf3D.tsv_max.txt	0.0003679296240762693	0.27498438890167654
 -SUMMARYcompactness3D.tsv_q90.txt	0.0003671392014530015	0.27841535684107477
Surface(Unit)-SUMMARYsurf3D.tsv_median.txt	0.0003590604473372124	0.31459291803650347
Compactness(Pix)-SUMMARYcompactness3D.tsv_std.txt	0.00034701922856057336	0.15203996438306167
