group	name	true	predicted	decision makers
L1764	13062023--s--Lm--st--L1764--p--F08--pos002--tm--24--ch--Syto9--z--21	L1764	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 169.0180212708083), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 108.17337373332714), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 49.73463014836381), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 47.023746453367814), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--F08--pos003--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 98.99204864350091), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 90.20432269910323), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 40.148014053185236), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.45747570487461), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.681653202392983)]
L1764	13062023--s--Lm--st--L1764--p--F08--pos004--tm--24--ch--Syto9--z--21	L1764	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 182.23121599551098), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 106.94567089532829), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 91.62365331365241), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 14.801748362329038), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 6.940796373373343)]
L1764	13062023--s--Lm--st--L1764--p--F08--pos005--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 99.52405150883276), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 89.83859024498985), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.83821877728886), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.192259588943706), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--F09--pos002--tm--24--ch--Syto9--z--21	L1764	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 169.51477472873), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 108.02676715045249), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 49.87827025731533), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 47.023746453367814), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--F09--pos004--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 100.02080496675447), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 89.69198366211519), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.83821877728886), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.33589969789522), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--F09--pos005--tm--24--ch--Syto9--z--21	L1764	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 168.6149717257983), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 108.12125386280366), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 49.73392650632427), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.28291178364676), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--F10--pos001--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 98.99204864350091), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 90.5506731992456), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 41.40717938346418), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.74749214751577), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.681653202392983)]
L1764	13062023--s--Lm--st--L1764--p--F10--pos002--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 98.99204864350091), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 90.20432269910323), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 40.232119649622945), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.69644608587428), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.045356734361473)]
L1764	13062023--s--Lm--st--L1764--p--F10--pos003--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 98.99204864350091), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 90.20432269910323), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 40.232119649622945), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.69644608587428), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.045356734361473)]
L1764	13062023--s--Lm--st--L1764--p--F10--pos004--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 100.02080496675447), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 89.69198366211519), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.83821877728886), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.33589969789522), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--F10--pos005--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 100.02080496675447), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 89.69198366211519), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.83821877728886), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.192259588943706), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--G03--pos001--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 133.6684267807488), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 109.42226803474854), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 39.93238671114315), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 27.962777551886536), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.23813493710166)]
L1764	13062023--s--Lm--st--L1764--p--G03--pos002--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 98.99204864350091), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 90.20432269910323), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 40.148014053185236), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.45747570487461), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.681653202392983)]
L1764	13062023--s--Lm--st--L1764--p--G03--pos003--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 100.02080496675447), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 89.69198366211519), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.83821877728886), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.33589969789522), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--G03--pos004--tm--24--ch--Syto9--z--21	L1764	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 186.74418409540357), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 109.75806294120545), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 104.96170808916715), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 15.260960765657408), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 5.383780596650841)]
L1764	13062023--s--Lm--st--L1764--p--G03--pos005--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 133.24609389396772), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 110.28366881608018), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 41.330212978655894), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 27.50731423162382), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.04005117102318)]
L1764	13062023--s--Lm--st--L1764--p--G04--pos001--tm--24--ch--Syto9--z--21	L1764	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 167.54055180773892), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 108.92286111309537), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 50.38264135975784), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.28291178364676), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.47091485169486)]
L1764	13062023--s--Lm--st--L1764--p--G04--pos002--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 166.9668470748795), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 110.16333128455562), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 42.59270705954312), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.30900202200107), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.184805535079324)]
L1764	13062023--s--Lm--st--L1764--p--G04--pos003--tm--24--ch--Syto9--z--21	L1764	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 169.0180212708083), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 108.17337373332714), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 49.73463014836381), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 47.023746453367814), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--G04--pos004--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 100.02080496675447), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 89.69198366211519), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.83821877728886), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.33589969789522), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--G04--pos005--tm--24--ch--Syto9--z--21	L1764	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 169.11172518372), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 108.0301893726747), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 49.87827025731533), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.28291178364676), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--G05--pos001--tm--24--ch--Syto9--z--21	L1764	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 169.0180212708083), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 108.92286111309537), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 50.03196231118824), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.28291178364676), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--G05--pos002--tm--24--ch--Syto9--z--21	L1764	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 168.44431653794888), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 110.21887337730132), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 50.943999839733266), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 42.59270705954312), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.681653202392983)]
L1764	13062023--s--Lm--st--L1764--p--G05--pos004--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 100.02080496675447), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 89.69198366211519), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.83821877728886), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.33589969789522), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L1764	13062023--s--Lm--st--L1764--p--G05--pos005--tm--24--ch--Syto9--z--21	L1764	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 100.02080496675447), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 89.69198366211519), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.83821877728886), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.33589969789522), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.82735377082824)]
L634	13062023--s--Lm--st--L634--p--C04--pos001--tm--24--ch--Syto9--z--21	L634	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 90.96595532886666), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 64.02794702809535), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 48.87090406216215), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 27.959296981564812), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 20.13401499900036)]
L634	13062023--s--Lm--st--L634--p--C04--pos003--tm--24--ch--Syto9--z--21	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 86.6497320478741), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 72.74183579658445), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 38.79212961369348), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 27.559776911130434), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.650343365853253)]
L634	13062023--s--Lm--st--L634--p--C04--pos004--tm--24--ch--Syto9--z--21	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 86.35321403651571), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 72.43459768673918), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 38.06227396548578), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 27.568666348655015), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.219193075122682)]
L634	13062023--s--Lm--st--L634--p--C04--pos005--tm--24--ch--Syto9--z--21	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 102.5749920883605), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 58.145890619875026), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 48.42493527488589), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 43.052142440926595), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 20.750972202299884)]
L634	13062023--s--Lm--st--L634--p--C05--pos001--tm--24--ch--Syto9--z--21	L634	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 75.67664589983144), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 49.016491472669614), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 45.156414251906924), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 29.587670938698125), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.53559425437126)]
L634	13062023--s--Lm--st--L634--p--C05--pos003--tm--24--ch--Syto9--z--21	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 142.387849389748), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 114.48434800083733), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 55.91314207425319), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 38.724037740136396), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 27.427415136558494)]
L634	13062023--s--Lm--st--L634--p--C05--pos004--tm--24--ch--Syto9--z--21	L634	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 117.96419899381279), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 76.80584647745684), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 54.14439887970913), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 31.14541347264499), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.727151808349912)]
L634	13062023--s--Lm--st--L634--p--C05--pos005--tm--24--ch--Syto9--z--21	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 56.317140622041656), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 39.80601936627038), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.74213630006989), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 27.202450249720282), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 26.420840511115156)]
L634	13062023--s--Lm--st--L634--p--C06--pos001--tm--24--ch--Syto9--z--21	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 97.28193581973873), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 96.17905142550268), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.16771544156997), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 31.000770115444848), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 13.75920072581629)]
L634	13062023--s--Lm--st--L634--p--C06--pos002--tm--24--ch--Syto9--z--21	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 99.69556176102208), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 96.98484075176064), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 44.267920344723535), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 34.06181601168319), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 13.952865519923423)]
L634	13062023--s--Lm--st--L634--p--C06--pos003--tm--24--ch--Syto9--z--21	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 89.19805933104908), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 80.58209644117018), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 39.1555875485755), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.519841781970438), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 12.106965041120912)]
L634	13062023--s--Lm--st--L634--p--C06--pos004--tm--24--ch--Syto9--z--21	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 88.64744574658897), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 80.57154086984346), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 38.89771942698378), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 24.35866158417071), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 12.751516208519838)]
L634	13062023--s--Lm--st--L634--p--C06--pos005--tm--24--ch--Syto9--z--21	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 95.2371784189829), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 95.03124529306648), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 43.232676067881584), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 30.44037660562077), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 14.040760984973518)]
L634	13062023--s--Lm--st--L634--p--C07--pos001--tm--24--ch--Syto9--z--21	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 97.28193581973873), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 96.17430652754348), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.16771544156997), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 31.000770115444848), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 13.75920072581629)]
L634	13062023--s--Lm--st--L634--p--C07--pos002--tm--24--ch--Syto9--z--21	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 99.63333320467808), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 97.75181602453539), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 44.39198890240273), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 33.221585275458146), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 14.076081499703461)]
L634	13062023--s--Lm--st--L634--p--C07--pos003--tm--24--ch--Syto9--z--21	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 95.58185887752653), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 95.2524788882688), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 43.490544189473304), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 31.841922462049023), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 13.39620981757459)]
L634	13062023--s--Lm--st--L634--p--C07--pos004--tm--24--ch--Syto9--z--21	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 89.19805933104908), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 80.58209644117018), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 39.1555875485755), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.519841781970438), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 12.106965041120912)]
L634	13062023--s--Lm--st--L634--p--C07--pos005--tm--24--ch--Syto9--z--21	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 97.28193581973873), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 96.17430652754348), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.16771544156997), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 31.000770115444848), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 13.75920072581629)]
L634	13062023--s--Lm--st--L634--p--C08--pos001--tm--24--ch--Syto9--z--21	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 105.96264159300387), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 70.10491484110418), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 51.98161109548045), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 38.304907082834326), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.096273587939837)]
L634	13062023--s--Lm--st--L634--p--C08--pos002--tm--24--ch--Syto9--z--21	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 89.19805933104908), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 82.19135137362254), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 39.757857698514826), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.519841781970438), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 12.263632519336934)]
L634	13062023--s--Lm--st--L634--p--C08--pos003--tm--24--ch--Syto9--z--21	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 86.5376033988232), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 76.92495437818023), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 38.49321966141779), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 28.303298401773), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.654343572608926)]
L634	13062023--s--Lm--st--L634--p--C08--pos004--tm--24--ch--Syto9--z--21	L634	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 110.49833204839742), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 83.74401993766232), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 58.30326124374966), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 28.512502225608944), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.31896954708957)]
L634	13062023--s--Lm--st--L634--p--C08--pos005--tm--24--ch--Syto9--z--21	L634	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 111.67793918948877), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 84.4544281412489), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 58.353184462481565), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 28.324486000932527), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.36196813570893)]
L634	13062023--s--Lm--st--L634--p--C09--pos002--tm--24--ch--Syto9--z--21	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 86.41413030488212), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 76.92495437818023), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 37.76588841507195), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 28.303298401773), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.675658828844753)]
L634	13062023--s--Lm--st--L634--p--C09--pos003--tm--24--ch--Syto9--z--21	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 86.55634183102396), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 72.43459768673918), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 38.06227396548578), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 27.568666348655015), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.219193075122682)]
