group	name	true	predicted	decision makers
L628	13042023--s--Lm--st--L628--p--C04--pos--2--tm--0--ch--BF	L628	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 142.0648855481359), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 44.42498910294889), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 36.518407584953735), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 15.308229187875199), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 6.74141225718957)]
L628	13042023--s--Lm--st--L628--p--C04--pos--3--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 43.55404578271675), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.5680441795402), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 38.66920912109861), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 31.645435238854066), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 15.39069619707888)]
L628	13042023--s--Lm--st--L628--p--C05--pos--1--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 38.61891234762365), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 36.85969418361157), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 31.871082735798176), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 31.33640093568004), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.33762565412742)]
L628	13042023--s--Lm--st--L628--p--C05--pos--3--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 59.11869318981033), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 34.12221400334128), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 25.787810518128424), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 19.050181696195757), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 9.145237632879674)]
L628	13042023--s--Lm--st--L628--p--C06--pos--1--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 131.0184471966354), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.353909745926746), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 22.174696163049735), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 21.85249232264304), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 5.328194384443121)]
L628	13042023--s--Lm--st--L628--p--C06--pos--2--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 153.50631138073496), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 29.14376805383362), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 21.911583966606596), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.104792247617727), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 0.6277253143390079)]
L628	13042023--s--Lm--st--L628--p--C06--pos--3--tm--0--ch--BF	L628	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 52.38374947360793), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 41.17009065290613), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 25.177896099872793), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 6.814766037199286), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 4.554436382812158)]
L628	13042023--s--Lm--st--L628--p--D03--pos--1--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 97.60209290433691), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 26.974160713950347), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 26.580521041184888), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 14.886608524276632), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 12.031356396831193)]
L628	13042023--s--Lm--st--L628--p--D04--pos--1--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 152.3881044228745), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 29.48587672918969), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 22.159383646765335), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.552570158193785), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 0.771826868999486)]
L628	13042023--s--Lm--st--L628--p--D04--pos--3--tm--0--ch--BF	L628	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 62.832382835756135), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 34.340661351569665), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 26.947993559762054), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 18.83246381055645), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 16.251469063299144)]
L628	13042023--s--Lm--st--L628--p--D05--pos--2--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 97.60209290433691), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 26.974160713950347), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 26.580521041184888), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 15.001570121499762), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 12.031356396831193)]
L628	13042023--s--Lm--st--L628--p--D06--pos--2--tm--0--ch--BF	L628	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 37.960696537973476), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 27.5555753442385), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 26.842527298344564), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 10.87398259924027), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 10.308992616709833)]
L628	13042023--s--Lm--st--L628--p--D06--pos--3--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 105.74162596774589), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 29.370002911830067), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 21.92806909056926), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 14.2971470889281), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 2.3139935144513286)]
L628	13042023--s--Lm--st--L628--p--D07--pos--1--tm--0--ch--BF	L628	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 63.77538648715616), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.0647128247762), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 29.50296214466953), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.862035838689877), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 14.648827894701542)]
L628	13042023--s--Lm--st--L628--p--D07--pos--3--tm--0--ch--BF	L628	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 33.71612322378026), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 33.69253900873565), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 29.145804753098112), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 20.662215604656655), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.32826428081027)]
L628	13042023--s--Lm--st--L628--p--D08--pos--1--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 177.59342526198688), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 43.05444919956268), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 26.731994800366653), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 1.905866021784289), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 0.37960468822670257)]
L628	13042023--s--Lm--st--L628--p--D08--pos--2--tm--0--ch--BF	L628	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 48.679800381578254), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 39.831930138733746), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 31.34593081325211), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 22.872360997159426), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 13.63987187378603)]
L628	13042023--s--Lm--st--L628--p--D08--pos--3--tm--0--ch--BF	L628	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 178.19651865764865), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 42.45041327571501), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.59437635667583), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 2.161034263453438), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 0.8432384137458867)]
L1764	13062023--s--Lm--st--L1764--p--F04--pos--2--tm--0--ch--BF	L1764	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 46.25698379080101), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 24.87183108955456), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 12.103314083719818), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 1.486469568227547), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 0.9876329700274471)]
L1764	13062023--s--Lm--st--L1764--p--F04--pos--3--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 56.721830235828676), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 23.64870831790101), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 5.787909123035203), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 4.040493284518446), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 3.6959115438980064)]
L1764	13062023--s--Lm--st--L1764--p--F05--pos--1--tm--0--ch--BF	L1764	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 53.70955173034056), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 42.72134728557415), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.75515294890245), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 1.4875462260291352), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 1.0918845982538494)]
L1764	13062023--s--Lm--st--L1764--p--F05--pos--2--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 33.6278871720384), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 23.499372680358924), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 22.640797365340198), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 15.993566287856861), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 15.008575037271433)]
L1764	13062023--s--Lm--st--L1764--p--F05--pos--3--tm--0--ch--BF	L1764	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 65.78769420423971), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 57.63463673592955), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 21.64773133055338), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 16.50538772864638), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 9.093530714017726)]
L1764	13062023--s--Lm--st--L1764--p--F06--pos--1--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 56.721830235828676), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 23.64870831790101), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 4.93752246732568), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 4.040493284518446), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 3.6959115438980064)]
L1764	13062023--s--Lm--st--L1764--p--F06--pos--2--tm--0--ch--BF	L1764	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 46.942026718893885), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 36.0205623945087), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 28.887558101436433), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.851694730168855), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 13.295075663196316)]
L1764	13062023--s--Lm--st--L1764--p--F06--pos--3--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 37.655112243914424), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 35.1464037968708), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 24.65111173563762), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 21.98565257497946), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 8.684521705560822)]
L1764	13062023--s--Lm--st--L1764--p--F07--pos--1--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 34.00768746454122), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 31.65595740532739), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 29.939414486402327), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 19.497067128371572), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 17.89342498874527)]
L1764	13062023--s--Lm--st--L1764--p--F07--pos--2--tm--0--ch--BF	L1764	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 46.93458251911613), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 37.36024587905385), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 28.40030558826036), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.551585289160894), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 13.742345745886675)]
L1764	13062023--s--Lm--st--L1764--p--F07--pos--3--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 35.36512973777725), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 34.03893036007205), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.498684326926067), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.53634902169365), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 10.464545986832874)]
L1764	13062023--s--Lm--st--L1764--p--F08--pos--1--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 56.721830235828676), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 23.64870831790101), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 5.787909123035203), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 4.040493284518446), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 3.6959115438980064)]
L1764	13062023--s--Lm--st--L1764--p--F08--pos--2--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 40.811822597795874), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 23.56354188818951), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 22.73030081938595), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 15.416155548928911), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 14.583652710311938)]
L1764	13062023--s--Lm--st--L1764--p--F08--pos--3--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 40.68974476626442), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 30.73904989054965), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.9511560501359), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.961319938432451), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 13.217282872555424)]
L1764	13062023--s--Lm--st--L1764--p--F09--pos--1--tm--0--ch--BF	L1764	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 52.706265543500436), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 39.53992291494452), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 33.218890552436505), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 7.506876088461862), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 2.138997875068277)]
L1764	13062023--s--Lm--st--L1764--p--F09--pos--2--tm--0--ch--BF	L1764	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 60.86956571142549), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 42.577377139238116), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 31.21233251680429), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 7.05835603169299), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 1.9374208305163152)]
L1764	13062023--s--Lm--st--L1764--p--F09--pos--3--tm--0--ch--BF	L1764	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 49.53907620227535), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 36.9648259468185), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 30.78966758660382), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 13.93951788786437), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 7.282836967632179)]
L1764	13062023--s--Lm--st--L1764--p--F10--pos--1--tm--0--ch--BF	L1764	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 81.16243412947043), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 58.93029189403755), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 34.59723704369599), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.988717962729304), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 20.263662369434055)]
L1764	13062023--s--Lm--st--L1764--p--F10--pos--2--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 48.161554090803904), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 39.337345811238315), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 25.21641741750147), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 25.167713754431713), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 8.71327340120761)]
L1764	13062023--s--Lm--st--L1764--p--F10--pos--3--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 40.529141812247325), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 26.037927363917582), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.89057181248656), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.395899247785284), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 13.668190583562955)]
L1764	13062023--s--Lm--st--L1764--p--G03--pos--1--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 38.518387959084755), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.82818010426031), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 22.747422662194687), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 14.498802175721137), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 12.419586907967428)]
L1764	13062023--s--Lm--st--L1764--p--G03--pos--2--tm--0--ch--BF	L1764	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 46.458817079626776), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 45.457185501047135), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.99816817545449), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 15.864189382236866), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.56491012015845)]
L1764	13062023--s--Lm--st--L1764--p--G03--pos--3--tm--0--ch--BF	L1764	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 45.62191314524083), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 37.09239815400378), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 29.810389905376123), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 22.894482691395563), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 13.602253679139318)]
L1764	13062023--s--Lm--st--L1764--p--G04--pos--1--tm--0--ch--BF	L1764	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 50.54115957673224), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 44.396147777427224), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 35.46040062893358), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.195556878402886), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 14.955622141137528)]
L1764	13062023--s--Lm--st--L1764--p--G04--pos--2--tm--0--ch--BF	L1764	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 33.37471663982852), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.21197957814029), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 27.311050209500465), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.598249649567354), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 20.119882798833494)]
L1764	13062023--s--Lm--st--L1764--p--G04--pos--3--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.9496083343779), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 28.4718047880995), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 25.035375929719766), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 16.16387012095746), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 11.011565363173684)]
L1764	13062023--s--Lm--st--L1764--p--G05--pos--3--tm--0--ch--BF	L1764	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 46.20217041406017), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 37.88858567387244), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.7257960476161), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.485636491775686), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 6.331008089540739)]
L634	13062023--s--Lm--st--L634--p--C04--pos--1--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 51.04003326453082), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 46.43163920968859), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 26.75630632102542), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 16.65853531785006), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 13.919572055839861)]
L634	13062023--s--Lm--st--L634--p--C04--pos--3--tm--0--ch--BF	L634	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 36.037606703998385), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 21.26526491446971), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 19.40219232323896), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 12.77601785134202), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 1.6382229627547717)]
L634	13062023--s--Lm--st--L634--p--C05--pos--1--tm--0--ch--BF	L634	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 75.42605239434016), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 19.640758201861434), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 15.994714571175875), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 14.274744434070017), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 7.51367457729076)]
L634	13062023--s--Lm--st--L634--p--C06--pos--1--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 39.81661824695662), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.84115631803333), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.757161991445315), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 15.713880504506356), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 4.719027817364211)]
L634	13062023--s--Lm--st--L634--p--C06--pos--2--tm--0--ch--BF	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 54.6058256251659), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 26.89803614756932), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.02485064978178), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.073642715963961), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 3.431509893711194)]
L634	13062023--s--Lm--st--L634--p--C06--pos--3--tm--0--ch--BF	L634	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 28.325465596683202), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 25.87429235727009), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 20.449119465436333), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 20.111130465380555), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 10.000456336358834)]
L634	13062023--s--Lm--st--L634--p--C07--pos--1--tm--0--ch--BF	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 26.83634816625827), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 24.56353113104138), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 23.791586159079095), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.028612010192294), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 14.455282266377578)]
