group	name	true	predicted	decision makers
L1764	13062023--s--Lm--st--L1764--p--G05--pos--2--tm--0--ch--BF	L1764	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 35.132226564599065), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 27.994507003925435), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 23.3324031802922), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 22.369017356206548), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 17.376800030549504)]
L1764	13062023--s--Lm--st--L1764--p--G05--pos--3--tm--0--ch--BF	L1764	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 49.020994696577894), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 27.89733720869991), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 27.64262859151372), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 22.960989852718992), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 11.694134649837688)]
L634	13062023--s--Lm--st--L634--p--C04--pos--1--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 49.018409094424605), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 27.249667591197532), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 24.899449719456516), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 24.79881220667435), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.56874865002102)]
L634	13062023--s--Lm--st--L634--p--C04--pos--2--tm--0--ch--BF	L634	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 35.94400886527759), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 29.592928805390823), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 24.53661017266033), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 23.126378572499828), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 12.429061323450387)]
L634	13062023--s--Lm--st--L634--p--C04--pos--3--tm--0--ch--BF	L634	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 60.250054353383156), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 50.60530294729635), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 41.85756867213084), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.442514923807337), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.270086165970827)]
L634	13062023--s--Lm--st--L634--p--C05--pos--1--tm--0--ch--BF	L634	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 61.439159188981996), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 22.354770102078888), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 19.906662396258405), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.267030558484628), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 12.777696431952702)]
L634	13062023--s--Lm--st--L634--p--C05--pos--2--tm--0--ch--BF	L634	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 49.01993367440229), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 33.16650498863344), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 29.332431898314265), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 21.761277867282455), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 20.653445502031687)]
L634	13062023--s--Lm--st--L634--p--C06--pos--1--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 177.81581799166), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 59.76123616826567), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 17.38197371451309), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.871127001970291), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 5.508965974483475)]
L634	13062023--s--Lm--st--L634--p--C06--pos--2--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 177.81581799166), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 59.76123616826567), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 17.38197371451309), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.871127001970291), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 5.508965974483475)]
L634	13062023--s--Lm--st--L634--p--C06--pos--3--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 47.18769225598101), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 27.910267652688646), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.983495729178728), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 21.043101131216073), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.470975599706552)]
L634	13062023--s--Lm--st--L634--p--C07--pos--1--tm--0--ch--BF	L634	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 48.233580702641966), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 38.91829485157599), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 37.37128122402943), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 37.226411913706166), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 15.711434700054793)]
L634	13062023--s--Lm--st--L634--p--C07--pos--2--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 47.33203945382103), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 29.328981386650174), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.71435199443813), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 19.517926333055055), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.268791623196435)]
L634	13062023--s--Lm--st--L634--p--C07--pos--3--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 47.513970139128446), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 27.910267652688646), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.82782622262523), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 21.043101131216073), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.470975599706552)]
L634	13062023--s--Lm--st--L634--p--C08--pos--1--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 177.81581799166), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 59.76123616826567), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 17.38197371451309), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.871127001970291), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 5.508965974483475)]
L634	13062023--s--Lm--st--L634--p--C08--pos--3--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 179.44955603393572), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 59.62228395821842), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 17.38197371451309), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.910970751970291), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 5.508965974483475)]
L634	13062023--s--Lm--st--L634--p--C09--pos--1--tm--0--ch--BF	L634	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 55.5237680100613), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 31.787896309388703), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 24.56799395912263), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 24.50479650835505), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 21.090985480012044)]
L634	13062023--s--Lm--st--L634--p--C09--pos--2--tm--0--ch--BF	L634	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 62.46095932667286), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 41.61479575171363), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 13.319240794354295), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 7.023271881888538), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 0.6618874176060905)]
L634	13062023--s--Lm--st--L634--p--C09--pos--3--tm--0--ch--BF	L634	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 179.7623398828567), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 60.42903035412084), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 17.328838587624737), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.942335552014219), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 5.345864997467155)]
L634	13062023--s--Lm--st--L634--p--C10--pos--2--tm--0--ch--BF	L634	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 54.84295108743957), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 26.6549397133633), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 24.987323811504623), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 20.737171626418903), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 18.050903851318797)]
L634	13062023--s--Lm--st--L634--p--C10--pos--3--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 50.79650704033361), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 26.466790902220172), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 22.999696035709363), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 18.529406826957246), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.717793806462897)]
L634	13062023--s--Lm--st--L634--p--D03--pos--3--tm--0--ch--BF	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 50.309697116739514), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 33.87304935103653), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.02821338707645), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 24.354002478449225), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 16.281165539405283)]
L634	13062023--s--Lm--st--L634--p--D04--pos--1--tm--0--ch--BF	L634	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 46.949671609207996), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 25.336155118205685), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 20.920589671872197), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 15.154309839086803), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.802919288910521)]
L634	13062023--s--Lm--st--L634--p--D04--pos--2--tm--0--ch--BF	L634	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 54.45285951406229), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 33.6909256285138), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 29.447095813174716), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 24.985227922304922), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.816596629319609)]
L634	13062023--s--Lm--st--L634--p--D04--pos--3--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 52.39184150465022), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 29.932393542976367), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 25.6140752428139), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 25.483104048441692), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 15.56481893274874)]
L634	13062023--s--Lm--st--L634--p--D05--pos--1--tm--0--ch--BF	L634	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 49.50613163685583), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 26.883184904874845), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 26.171685420956187), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.580817818121407), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.601076652018232)]
L634	13062023--s--Lm--st--L634--p--D05--pos--2--tm--0--ch--BF	L634	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 54.73706815334328), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 31.23233437668786), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 26.8664200366721), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.304800521147314), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 19.70618437733019)]
L634	13062023--s--Lm--st--L634--p--D05--pos--3--tm--0--ch--BF	L634	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 42.494178474561764), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 27.936589071511097), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 21.30053366736358), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 20.242551367900994), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 11.79989815291847)]
L394	16052023--s--Lm--st--L394--p--C03--pos--1--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 48.36562734022245), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 35.17984841315948), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 33.421528659228535), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 30.415528171616387), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 23.457002991705124)]
L394	16052023--s--Lm--st--L394--p--C03--pos--2--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 42.5866073813767), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 17.669516520558997), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 7.119358673702472), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 1.1850470708574563), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 0.7575045260071637)]
L394	16052023--s--Lm--st--L394--p--C03--pos--3--tm--0--ch--BF	L394	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 53.77696461768791), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 44.09391923508708), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 43.91232421364171), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 39.387596978868885), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 32.01113578246205)]
L394	16052023--s--Lm--st--L394--p--C04--pos--1--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 63.0271343925098), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 38.698836380581156), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 29.83237575489732), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 7.157314808349082), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 0.029476691349892725)]
L394	16052023--s--Lm--st--L394--p--C04--pos--2--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 63.563502926329306), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 21.263909586619704), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 8.23986065856677), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 1.040937087367496), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 0.7125341118059804)]
L394	16052023--s--Lm--st--L394--p--C04--pos--3--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 61.353967227616934), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 37.95479487525856), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 30.88854706857584), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 6.003810005039158), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 0.2029563711189031)]
L394	16052023--s--Lm--st--L394--p--C05--pos--1--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 64.39016076108301), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 38.49924253467798), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 31.90244159840173), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 4.564953708982226), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 0.09169891357211493)]
L394	16052023--s--Lm--st--L394--p--C05--pos--2--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 65.34676350198006), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 57.20059231318348), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 18.010981233838926), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 15.918135804488763), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 14.311577840488335)]
L394	16052023--s--Lm--st--L394--p--C05--pos--3--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 115.04933771804977), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 49.204655135000664), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.518351121173101), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.988886877501143), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 5.450451033123193)]
L394	16052023--s--Lm--st--L394--p--C06--pos--1--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 28.813268738114648), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.127414288788618), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 25.1532905043366), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 22.377016168664824), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 19.95704258034339)]
L394	16052023--s--Lm--st--L394--p--C06--pos--2--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 128.53762209159166), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 56.07256578253265), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.598610283050972), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.679434295063938), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 4.706613678625263)]
L394	16052023--s--Lm--st--L394--p--C06--pos--3--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 100.14870049072745), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 45.08366319189398), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.835288375889613), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 13.688569814828043), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 12.233573344593218)]
L394	16052023--s--Lm--st--L394--p--D03--pos--1--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 66.18672512277998), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 39.00609074167977), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 31.855130835647515), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 3.2829940852871187)]
L394	16052023--s--Lm--st--L394--p--D03--pos--2--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 105.94049851723709), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 62.2303121361585), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 14.552375747319752), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 13.708928122987173), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 12.520408215447922)]
L394	16052023--s--Lm--st--L394--p--D03--pos--3--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 116.52238637550086), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 28.456464588110713), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 8.353434661119127), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 0.7965595675765529), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 0.7125341118059804)]
L394	16052023--s--Lm--st--L394--p--D04--pos--1--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 128.6624116272677), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 54.169486427158134), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.728299693887214), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.837292475789172), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 5.066312373275298)]
L394	16052023--s--Lm--st--L394--p--D04--pos--2--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 127.74384756376908), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 51.01990839123278), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.744337391949715), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.87132025356695), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 5.24690721595066)]
L394	16052023--s--Lm--st--L394--p--D04--pos--3--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 126.04691832813386), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 84.0021804722818), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 15.272623847415952), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 13.399067904245516), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.207585615911778)]
L394	16052023--s--Lm--st--L394--p--D05--pos--1--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 66.18672512277998), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 39.00609074167977), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 31.855130835647515), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 3.2829940852871187)]
L394	16052023--s--Lm--st--L394--p--D05--pos--2--tm--0--ch--BF	L394	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 38.53136631893225), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 24.18932943152285), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 22.132088127319758), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 17.080691793056832), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 2.393769012388037)]
L394	16052023--s--Lm--st--L394--p--D05--pos--3--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 66.18672512277998), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 39.00609074167977), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 31.855130835647515), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 3.2829940852871187)]
L394	16052023--s--Lm--st--L394--p--D06--pos--1--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 85.74487004244286), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 56.34788488725313), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 17.2769751799928), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 14.48052921559022), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 13.99538829167115)]
L394	16052023--s--Lm--st--L394--p--D06--pos--2--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 87.50757281050828), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 81.89625355344351), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 17.491989801884298), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 15.550595864296255), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 13.340694436173996)]
L394	16052023--s--Lm--st--L394--p--D06--pos--3--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 128.6624116272677), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 54.268948870792954), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.692335283050973), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.904225953344608), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 4.8401260984510905)]
L394	16052023--s--Lm--st--L394--p--D07--pos--1--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 137.37117003588153), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 84.91456842357587), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 19.909546002827533), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 14.318429644830164), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 12.331487216639337)]
L394	16052023--s--Lm--st--L394--p--D07--pos--2--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 93.40307079734713), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 60.151282397466666), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 28.275945967008084), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 27.864647621740524), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 12.117352153690469)]
