sampleName	Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q25.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q75.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q90.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_std.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_var.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_max.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_mean.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_median.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_min.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q10.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q25.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q75.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q90.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_std.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_var.txt	diff-SUMMARYCustomAlgos.tsv_max.txt	diff-SUMMARYCustomAlgos.tsv_mean.txt	diff-SUMMARYCustomAlgos.tsv_median.txt	diff-SUMMARYCustomAlgos.tsv_min.txt	diff-SUMMARYCustomAlgos.tsv_q10.txt	diff-SUMMARYCustomAlgos.tsv_q25.txt	diff-SUMMARYCustomAlgos.tsv_q75.txt	diff-SUMMARYCustomAlgos.tsv_q90.txt	diff-SUMMARYCustomAlgos.tsv_std.txt	diff-SUMMARYCustomAlgos.tsv_var.txt	max-SUMMARYCustomAlgos.tsv_max.txt	max-SUMMARYCustomAlgos.tsv_mean.txt	max-SUMMARYCustomAlgos.tsv_median.txt	max-SUMMARYCustomAlgos.tsv_min.txt	max-SUMMARYCustomAlgos.tsv_q10.txt	max-SUMMARYCustomAlgos.tsv_q25.txt	max-SUMMARYCustomAlgos.tsv_q75.txt	max-SUMMARYCustomAlgos.tsv_q90.txt	max-SUMMARYCustomAlgos.tsv_std.txt	max-SUMMARYCustomAlgos.tsv_var.txt	mean-SUMMARYCustomAlgos.tsv_max.txt	mean-SUMMARYCustomAlgos.tsv_mean.txt	mean-SUMMARYCustomAlgos.tsv_median.txt	mean-SUMMARYCustomAlgos.tsv_min.txt	mean-SUMMARYCustomAlgos.tsv_q10.txt	mean-SUMMARYCustomAlgos.tsv_q25.txt	mean-SUMMARYCustomAlgos.tsv_q75.txt	mean-SUMMARYCustomAlgos.tsv_q90.txt	mean-SUMMARYCustomAlgos.tsv_std.txt	mean-SUMMARYCustomAlgos.tsv_var.txt	med-SUMMARYCustomAlgos.tsv_max.txt	med-SUMMARYCustomAlgos.tsv_mean.txt	med-SUMMARYCustomAlgos.tsv_median.txt	med-SUMMARYCustomAlgos.tsv_min.txt	med-SUMMARYCustomAlgos.tsv_q10.txt	med-SUMMARYCustomAlgos.tsv_q25.txt	med-SUMMARYCustomAlgos.tsv_q75.txt	med-SUMMARYCustomAlgos.tsv_q90.txt	med-SUMMARYCustomAlgos.tsv_std.txt	med-SUMMARYCustomAlgos.tsv_var.txt	min-SUMMARYCustomAlgos.tsv_max.txt	min-SUMMARYCustomAlgos.tsv_mean.txt	min-SUMMARYCustomAlgos.tsv_median.txt	min-SUMMARYCustomAlgos.tsv_min.txt	min-SUMMARYCustomAlgos.tsv_q10.txt	min-SUMMARYCustomAlgos.tsv_q25.txt	min-SUMMARYCustomAlgos.tsv_q75.txt	min-SUMMARYCustomAlgos.tsv_q90.txt	min-SUMMARYCustomAlgos.tsv_std.txt	min-SUMMARYCustomAlgos.tsv_var.txt	minProp-SUMMARYCustomAlgos.tsv_max.txt	minProp-SUMMARYCustomAlgos.tsv_mean.txt	minProp-SUMMARYCustomAlgos.tsv_median.txt	minProp-SUMMARYCustomAlgos.tsv_min.txt	minProp-SUMMARYCustomAlgos.tsv_q10.txt	minProp-SUMMARYCustomAlgos.tsv_q25.txt	minProp-SUMMARYCustomAlgos.tsv_q75.txt	minProp-SUMMARYCustomAlgos.tsv_q90.txt	minProp-SUMMARYCustomAlgos.tsv_std.txt	minProp-SUMMARYCustomAlgos.tsv_var.txt	std-SUMMARYCustomAlgos.tsv_max.txt	std-SUMMARYCustomAlgos.tsv_mean.txt	std-SUMMARYCustomAlgos.tsv_median.txt	std-SUMMARYCustomAlgos.tsv_min.txt	std-SUMMARYCustomAlgos.tsv_q10.txt	std-SUMMARYCustomAlgos.tsv_q25.txt	std-SUMMARYCustomAlgos.tsv_q75.txt	std-SUMMARYCustomAlgos.tsv_q90.txt	std-SUMMARYCustomAlgos.tsv_std.txt	std-SUMMARYCustomAlgos.tsv_var.txt	label
18042023--s--Lm--st--L394--p--C07--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4070.0	4051.095238095238	4058.0	3952.0	4040.0	4046.0	4066.0	4069.0	25.057742839100133	627.890476190474	4095.0	4089.238095238096	4095.0	3974.0	4095.0	4095.0	4095.0	4095.0	26.404364718555097	697.1904761904773	1113.435962677002	681.4205128805978	692.1144847869873	246.9892292022705	309.45663833618164	422.96452617645264	944.710515975952	1066.913067817688	292.4069402872076	85501.8187281266	936.0	510.1904761904762	523.0	127.0	156.0	226.0	774.0	905.0	292.7814234284032	85720.9619047619	59.0	38.142857142857146	37.0	22.0	26.0	27.0	47.0	53.0	11.226244760763567	126.02857142857144	0.7574195861816406	0.6436662673950195	0.6108770370483398	0.5861139297485352	0.5975751876831055	0.6026926040649414	0.6822919845581055	0.7293710708618164	0.0550115877607009	0.0030262747879532	731.2541880926342	550.7599412984293	578.0176441381722	310.2063602589187	365.6344144139676	450.8197728364403	648.7856696822075	700.5894410891567	130.0968557129916	16925.191866406956	L394
18042023--s--Lm--st--L394--p--C08--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4083.0	4042.142857142857	4079.0	3658.0	3991.0	4075.0	4081.0	4081.0	106.24419311862933	11287.8285714286	4095.0	4057.857142857143	4095.0	3671.0	4005.0	4095.0	4095.0	4095.0	107.15889403791256	11483.028571428576	652.9547815322876	356.7614499046689	313.2261219024658	126.11157989501952	158.36043453216553	203.17316436767567	496.00865745544434	631.501259803772	178.49349064622763	31859.926203074952	539.0	228.0	158.0	62.0	71.0	86.0	350.0	491.0	166.35113465197648	27672.70000000001	21.0	15.714285714285714	15.0	12.0	13.0	14.0	18.0	20.0	2.741219749360804	7.514285714285708	0.8146171569824219	0.6913500740414574	0.6818647384643555	0.591364860534668	0.6080665588378906	0.6307802200317383	0.7555055618286133	0.7877836227416992	0.0716905189606713	0.0051395305088503	505.7806645357501	362.6324578974766	357.3416299989944	201.02890400656	238.395832212254	284.38345405757053	451.55328890837256	486.5319866990993	96.70667063054978	9352.18014444564	L394
18042023--s--Lm--st--L394--p--C08--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4083.0	3898.714285714286	4077.0	3431.0	3517.0	3662.0	4080.0	4081.0	241.58686695620327	58364.21428571426	4095.0	3912.809523809524	4095.0	3442.0	3528.0	3673.0	4095.0	4095.0	243.09126250188825	59093.36190476194	554.6596364974976	340.9563882918585	313.5922327041626	160.40487957000732	191.677360534668	225.5406188964844	445.25139904022217	546.025821685791	134.26588474244343	18027.327805671102	452.0	212.57142857142856	170.0	65.0	76.0	93.0	309.0	430.0	136.50478798510017	18633.557142857146	18.0	14.095238095238097	14.0	11.0	11.0	13.0	15.0	17.0	2.165750722146063	4.690476190476194	0.7899703979492188	0.6771605809529623	0.6670637130737305	0.589146614074707	0.601715087890625	0.6341848373413086	0.7248620986938477	0.7576150894165039	0.0598220022849311	0.0035786719573783	436.5638739791923	347.8908549618321	345.35537924091585	251.72279515221564	275.18187870449856	295.49905466351225	399.60142013949695	424.8741788694613	59.60795402124542	3553.108182598908	L394
18042023--s--Lm--st--L394--p--C08--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4077.0	4066.142857142857	4069.0	4047.0	4052.0	4063.0	4072.0	4075.0	8.736622426806024	76.32857142856997	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	814.6438074111938	542.4683604921613	519.6032485961914	316.5055732727051	364.8347110748291	421.4225797653198	634.1276369094849	787.9881553649902	153.4389212436401	23543.50255241199	661.0	395.57142857142856	385.0	153.0	200.0	270.0	490.0	641.0	157.78896394506535	24897.35714285713	48.0	28.857142857142858	26.0	18.0	20.0	23.0	32.0	43.0	8.736622426806116	76.32857142857159	0.6850366592407227	0.6339252108619327	0.6318988800048828	0.594426155090332	0.6041717529296875	0.6283082962036133	0.6417770385742188	0.6627101898193359	0.0220283863729904	0.0004852498061977	569.6268079065167	451.87761684730896	437.5056081269568	361.2845066966514	385.7066059989511	407.2251541620629	487.4438119076439	543.1698465451009	61.14584511137017	3738.8143743836713	L394
18042023--s--Lm--st--L394--p--C08--pos004--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4082.0	4067.571428571429	4078.0	3881.0	4071.0	4074.0	4080.0	4081.0	42.94830779969266	1844.5571428571411	4095.0	4085.380952380952	4095.0	3893.0	4095.0	4095.0	4095.0	4095.0	44.080013827670456	1943.0476190476184	730.4611921310425	460.09025333041234	423.6735248565674	259.7395372390747	300.02531242370605	333.591947555542	565.4934921264648	700.8653268814087	151.9335031879193	23083.789390953487	584.0	311.0	276.0	112.0	146.0	179.0	415.0	550.0	155.29359291355198	24116.1	30.0	17.80952380952381	17.0	12.0	13.0	15.0	20.0	23.0	4.343029445203516	18.86190476190476	0.6992940902709961	0.6488825026012602	0.6492242813110352	0.5899152755737305	0.6103639602661133	0.6301336288452148	0.6738290786743164	0.6836013793945312	0.0302599250097227	0.000915663061594	553.7674342623852	426.0318786620567	411.311628212889	322.8512766629143	350.5835278878905	371.6769626663478	481.6798245477789	531.3892723089178	69.87437383313926	4882.428118573297	L394
18042023--s--Lm--st--L394--p--C08--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4077.0	4040.285714285714	4069.0	3487.0	4060.0	4063.0	4073.0	4075.0	126.9555602788404	16117.714285714275	4095.0	4066.9523809523807	4095.0	3506.0	4095.0	4095.0	4095.0	4095.0	128.5303373489995	16520.04761904761	910.2108860015868	596.0469640550159	599.7714471817017	279.256555557251	336.8448476791382	415.405912399292	767.2978858947754	871.2513217926025	204.62860757179735	41872.86703677264	763.0	453.3809523809524	461.0	142.0	187.0	263.0	625.0	732.0	208.25140484291487	43368.64761904762	45.0	26.666666666666668	26.0	18.0	19.0	20.0	32.0	34.0	7.016646872497816	49.23333333333338	0.6971454620361328	0.6279721033005488	0.6155557632446289	0.5812196731567383	0.5988426208496094	0.6056661605834961	0.6484212875366211	0.6765012741088867	0.0322914390704948	0.0010427370372434	597.6141836697394	469.58207582606735	484.11100890773946	314.512116412477	356.1606097447633	399.49003898212845	530.0176613191414	573.6054569601976	85.92354590948553	7382.855741659466	L394
18042023--s--Lm--st--L394--p--D04--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4082.0	4063.380952380952	4072.0	3872.0	4063.0	4069.0	4078.0	4079.0	44.21818199618357	1955.247619047613	4095.0	4086.3333333333335	4095.0	3913.0	4095.0	4095.0	4095.0	4095.0	39.71565602295059	1577.3333333333317	921.0535697937012	577.1056141626267	603.3027839660645	214.35559558868408	260.2655363082886	337.6959066390991	796.8183526992798	888.6434183120728	248.6209975631707	61812.40042930613	764.0	407.8571428571428	374.0	101.0	117.0	150.0	668.0	749.0	258.20268893144504	66668.62857142856	41.0	22.952380952380956	23.0	13.0	16.0	17.0	26.0	32.0	7.031900102221236	49.44761904761903	0.7913017272949219	0.6603128796532041	0.6430740356445312	0.5362005233764648	0.5746469497680664	0.6011781692504883	0.7259740829467773	0.7637882232666016	0.0765269373338918	0.0058563721377054	691.7522386115822	519.602222754837	541.514000538668	320.0348947638805	344.093670258124	406.6343354711104	638.1475442395645	678.474084133443	127.16804991502984	16171.712919191516	L394
18042023--s--Lm--st--L394--p--D04--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4079.0	4072.095238095238	4072.0	4061.0	4067.0	4068.0	4077.0	4078.0	5.137166163409115	26.39047619047553	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	929.3435363769532	648.282484508696	685.344334602356	254.2195196151733	313.206093788147	434.118745803833	887.4455642700195	921.6650686264038	240.12814246117603	57661.524801854845	775.0	467.2857142857143	477.0	118.0	142.0	208.0	718.0	771.0	254.73636231546183	64890.61428571425	34.0	22.904761904761905	23.0	16.0	17.0	18.0	27.0	28.0	5.137166163409182	26.39047619047621	0.7658548355102539	0.6427683603195917	0.6227655410766602	0.5579252243041992	0.5880756378173828	0.5955562591552734	0.68426513671875	0.7360677719116211	0.0605523093144753	0.0036665821633158	697.9946755673494	566.3092849891802	603.2914988200733	353.03108822102763	408.34413033696586	471.5024048867597	661.4072986358912	684.2991621490387	111.4929371317526	12430.675030264938	L394
18042023--s--Lm--st--L394--p--D04--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4076.0	4028.904761904762	4068.0	3297.0	4048.0	4062.0	4073.0	4074.0	167.96008596148812	28210.59047619048	4095.0	4058.7619047619046	4095.0	3345.0	4095.0	4095.0	4095.0	4095.0	163.5609686819885	26752.190476190422	1108.9122428894043	753.664546467009	803.4042711257935	301.52582359313965	389.2550640106201	536.7848472595215	979.7251272201538	1098.273681640625	261.4865384034329	68375.20976621	932.0	578.9047619047619	614.0	147.0	194.0	313.0	834.0	918.0	280.7970627983678	78846.99047619049	48.0	29.857142857142858	27.0	19.0	21.0	22.0	33.0	43.0	9.122969441391952	83.22857142857137	0.7377099990844727	0.6245163054693312	0.6055316925048828	0.5494308471679688	0.5720987319946289	0.5948219299316406	0.6545944213867188	0.6980657577514648	0.05072385883272	0.0025729098548817	757.9182313944527	590.4484402048981	615.2834024463563	378.2166101612146	411.1570014242515	492.09448494049497	704.526473367859	735.5775151036379	124.32625990895852	15457.018902949909	L394
18042023--s--Lm--st--L394--p--D04--pos004--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4074.0	3977.714285714286	4064.0	2559.0	4034.0	4050.0	4069.0	4071.0	329.40235925948423	108505.9142857143	4095.0	4015.0	4095.0	2625.0	4095.0	4095.0	4095.0	4095.0	321.7607807051692	103530.0	1192.7376317977903	857.1103987920852	855.9297676086426	427.4265298843384	552.7736968994141	673.1575527191162	1071.884711265564	1161.8623628616333	235.8342476404372	55617.79236013105	1025.0	704.2857142857143	748.0	242.0	373.0	505.0	907.0	1001.0	249.1236927426098	62062.61428571425	66.0	37.285714285714285	31.0	21.0	24.0	26.0	45.0	61.0	14.659955174361404	214.91428571428577	0.6682567596435547	0.5987886701311383	0.5970935821533203	0.5284614562988281	0.5678806304931641	0.5918912887573242	0.6089382171630859	0.6305112838745117	0.0298122768128341	0.000888771848765	732.0308155557157	590.6359295659524	608.5977291075409	321.96864363790473	445.62678451922943	527.3876730813635	676.0569196379196	715.602162948212	111.79628111037272	12498.408470109482	L394
18042023--s--Lm--st--L394--p--D04--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4080.0	4068.0	4073.0	3985.0	4063.0	4065.0	4076.0	4079.0	19.88466746013141	395.4000000000091	4095.0	4091.3333333333335	4095.0	4018.0	4095.0	4095.0	4095.0	4095.0	16.802777548171445	282.3333333333344	959.3953790664672	622.6451545896984	653.1987266540527	212.8701658248901	261.54970836639404	411.3914623260498	845.6056051254272	936.1217231750488	255.4977744628621	65279.112755475566	761.0	425.0	393.0	99.0	115.0	187.0	682.0	746.0	252.50188118111123	63757.20000000001	35.0	23.33333333333333	22.0	15.0	16.0	19.0	30.0	32.0	6.215571842826154	38.63333333333331	0.7994928359985352	0.661714235941569	0.6441469192504883	0.5590496063232422	0.5978755950927734	0.6077890396118164	0.7038602828979492	0.7698841094970703	0.0697944717735379	0.0048712682901471	766.6761464418532	585.240564734749	611.1513417728637	328.17511092727096	381.4434991234472	468.14323096589567	706.9672674500671	750.4194911561863	144.27369960472487	20814.900397634385	L394
18042023--s--Lm--st--L394--p--D05--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4070.0	4045.428571428572	4061.0	3754.0	4042.0	4055.0	4067.0	4068.0	67.2581381161949	4523.65714285715	4095.0	4081.0476190476193	4095.0	3802.0	4095.0	4095.0	4095.0	4095.0	63.93784183914575	4088.047619047616	903.8209323883056	616.7490729377383	649.4906749725342	298.2000427246094	337.68127250671387	425.15142917633057	783.6103258132935	861.254355430603	205.12785568561765	42077.43717817958	738.0	449.4761904761905	458.0	162.0	183.0	239.0	643.0	724.0	212.26531017752737	45056.561904761904	55.0	35.61904761904762	34.0	25.0	27.0	28.0	40.0	48.0	8.535081666136477	72.84761904761903	0.7496833801269531	0.6526699974423363	0.6345329284667969	0.5670127868652344	0.5906257629394531	0.6188869476318359	0.6971263885498047	0.7325544357299805	0.0542306982737435	0.0029409686352578	651.2291227432636	510.2963169688648	509.26330348569815	356.7550860873619	388.311490612581	424.8421409729157	595.8186062600686	627.9176553473902	92.93578130044143	8637.059445923484	L394
18042023--s--Lm--st--L394--p--D05--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4068.0	4052.857142857143	4057.0	3976.0	4046.0	4050.0	4065.0	4066.0	20.035682454774825	401.4285714285716	4095.0	4091.9523809523807	4095.0	4031.0	4095.0	4095.0	4095.0	4095.0	13.965944975103588	195.0476190476212	1056.998218536377	676.4710002626691	745.6797199249268	248.6257905960083	304.8444738388061	418.50543117523193	892.3656177520752	1023.4230661392212	281.5711829267659	79282.33105477827	859.0	481.7619047619048	492.0	138.0	159.0	209.0	777.0	847.0	278.2536441382044	77425.09047619048	65.0	39.095238095238095	38.0	27.0	29.0	30.0	45.0	49.0	10.226948527810062	104.5904761904764	0.7966575622558594	0.6643416995093936	0.6336116790771484	0.5586280822753906	0.5913276672363281	0.6053743362426758	0.7240095138549805	0.7725305557250977	0.0750375599975734	0.0056306354103894	787.6739045754684	592.9799649912052	600.7627084484983	336.7467494743922	396.2920488419465	468.1369095812461	716.0686264040374	773.3505054407556	148.44309837073604	22035.35345390402	L394
18042023--s--Lm--st--L394--p--D05--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4062.0	4034.857142857143	4036.0	4002.0	4005.0	4023.0	4050.0	4053.0	18.52372995453588	343.1285714285699	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1405.7199954986572	939.8586980274746	992.3403778076172	346.1513996124268	497.209753036499	657.4053831100464	1218.9219722747805	1378.5642375946045	349.1305866218236	121892.1665148987	1202.0	729.4761904761905	773.0	190.0	272.0	404.0	1083.0	1180.0	362.34067106076	131290.76190476186	93.0	60.142857142857146	59.0	33.0	42.0	45.0	72.0	90.0	18.523729954535924	343.1285714285715	0.7475080490112305	0.6291889917282831	0.6066827774047852	0.5588836669921875	0.5864343643188477	0.5980796813964844	0.6529302597045898	0.6945915222167969	0.0503071050362304	0.0025308048171263	871.2563388719259	696.869752677467	738.8879937768723	403.0829761628355	519.8699507934729	580.1326984813493	816.9602283743403	848.287399828496	140.65974856559347	19785.16486653597	L394
18042023--s--Lm--st--L394--p--D05--pos004--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4081.0	4019.714285714286	4073.0	3048.0	4059.0	4071.0	4077.0	4079.0	223.9571706503596	50156.81428571429	4095.0	4042.190476190476	4095.0	3079.0	4095.0	4095.0	4095.0	4095.0	221.62346875897845	49116.9619047619	1085.2377252578735	710.9545363471622	789.7882204055786	242.3369426727295	305.6820602416992	468.1914234161377	933.4043951034546	1057.0575408935547	282.92954336997525	80049.1265115427	926.0	538.8571428571429	596.0	121.0	142.0	228.0	831.0	900.0	302.74564996285017	91654.9285714286	37.0	22.476190476190474	22.0	14.0	16.0	18.0	24.0	31.0	6.225905939050539	38.76190476190477	0.7739782333374023	0.6355519067673456	0.6065444946289062	0.5322132110595703	0.5690956115722656	0.5895528793334961	0.6825103759765625	0.7472419738769531	0.0713417766453707	0.0050896490949179	743.0848566364537	581.4776406100909	616.1057714619254	336.27320453427967	373.45840657875567	448.1532122337578	702.341687212314	735.41643554543	141.285002024574	19961.451797083875	L394
18042023--s--Lm--st--L394--p--D05--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4061.0	4030.190476190476	4046.0	3744.0	4023.0	4032.0	4059.0	4060.0	67.06684653956762	4497.9619047619135	4095.0	4082.7619047619046	4095.0	3838.0	4095.0	4095.0	4095.0	4095.0	56.08199779065009	3145.190476190482	1380.3759469985962	932.1064189729236	1005.510160446167	390.4274158477783	486.16722297668457	662.2122993469238	1208.4539337158203	1331.9908323287964	325.93242696278355	106231.94694585024	1188.0	744.0	817.0	213.0	278.0	442.0	1010.0	1131.0	338.98230042289816	114909.0	94.0	52.57142857142857	49.0	34.0	35.0	36.0	63.0	72.0	16.97224625254839	288.0571428571429	0.7123355865478516	0.6171405428931827	0.5989980697631836	0.5320444107055664	0.5825719833374023	0.5974912643432617	0.6368837356567383	0.6810379028320312	0.0442565850227182	0.001958645317873	842.8159550754735	666.8187147121389	702.2768646019487	410.3888034820958	463.5332012685273	559.9092408452876	785.0108032897874	820.6793808800313	141.22034839521706	19943.18680086648	L394
18042023--s--Lm--st--L394--p--D06--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4074.0	3969.904761904762	4065.0	3523.0	3692.0	4049.0	4071.0	4072.0	182.6189762215046	33349.69047619046	4095.0	3996.7619047619046	4095.0	3541.0	3709.0	4080.0	4095.0	4095.0	185.03861887776424	34239.2904761905	840.4572658538818	486.8052133378528	453.1615962982178	191.80206203460693	219.8833532333374	309.6637086868286	687.7552509307861	799.1124629974365	217.90581306525053	47482.94336762791	690.0	343.0952380952381	274.0	102.0	115.0	164.0	525.0	642.0	212.27479943740488	45060.59047619047	47.0	26.857142857142858	24.0	17.0	18.0	21.0	30.0	38.0	8.76519089515861	76.82857142857141	0.7779417037963867	0.668341455005464	0.6627225875854492	0.5599002838134766	0.5998802185058594	0.6153717041015625	0.7112846374511719	0.7621297836303711	0.0642536522105224	0.0041285318223907	592.5734389972429	424.57827156067	409.4027630665889	252.82720342513807	276.1686435840996	347.44113222005785	514.7371121469594	572.6945571328357	110.66037234931916	12245.718008489956	L394
18042023--s--Lm--st--L394--p--D06--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4080.0	3987.0476190476193	4069.0	2725.0	4059.0	4065.0	4075.0	4075.0	301.6263377409995	90978.4476190475	4095.0	4013.571428571429	4095.0	2766.0	4095.0	4095.0	4095.0	4095.0	297.67088729477246	88607.95714285712	804.8153867721558	533.0644367308844	557.5111131668091	211.91844749450684	271.30593967437744	380.4251174926758	703.6017513275146	788.3995323181152	195.6472367553427	38277.84125000112	655.0	378.9047619047619	369.0	106.0	135.0	206.0	580.0	630.0	198.1559751210912	39265.790476190494	41.0	26.52380952380953	26.0	15.0	20.0	20.0	30.0	36.0	6.889260102645623	47.461904761904776	0.7718534469604492	0.6531260354178292	0.6395578384399414	0.5523223876953125	0.5995311737060547	0.6102819442749023	0.6872262954711914	0.7357625961303711	0.0596961182469565	0.0035636265337546	602.2814252178588	465.530242568552	470.7885279925831	286.37987581781834	323.904128898802	388.1808639998744	562.3910414761839	590.010068052743	104.07419396430664	10831.43784932012	L394
18042023--s--Lm--st--L394--p--D06--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4077.0	3957.285714285714	4063.0	2760.0	3886.0	4043.0	4069.0	4071.0	316.96989492018696	100469.91428571436	4095.0	3992.619047619048	4095.0	2821.0	3909.0	4095.0	4095.0	4095.0	309.3261185529727	95682.6476190477	993.011664390564	711.4185281481061	750.4973812103271	309.3076419830322	429.8190813064575	567.0004053115845	891.0567646026611	954.2588520050048	207.47253197340785	43044.85152345673	850.0	573.7380952380952	613.0	165.0	258.0	404.0	761.0	831.5	225.03153218202647	50639.19047619044	61.0	35.333333333333336	30.0	18.0	23.0	25.0	46.0	56.0	13.517889381605896	182.73333333333343	0.7100744247436523	0.6088146482195173	0.5973119735717773	0.54541015625	0.5771875381469727	0.5912246704101562	0.6201982498168945	0.658564567565918	0.03877017069523	0.0015031261357372	623.4547291828022	503.6262060887546	529.2691168488029	313.3632034692675	371.9907606395356	435.75296570866647	571.5868828379802	611.8656048937837	92.30982069177158	8521.102996147021	L394
