	Unnamed: 0	globalMean	mdiffs	maxdiffs	mindiffs	eigen	sampleName
0	0	734.9134971981957	-57.90992832183838	-6.804235458374023	-143.4858169555664	1.0	04072023--s--Lm--st--L1823--p--G05--pos003--tm--24--ch--Syto9--z--21
0	0	482.41079366774784	-34.00104422569275	116.87862396240234	-104.82626914978027	1.0	28032023--s--Lm--st--L455--p--C04--pos002--tm--24--ch--Syto9--z--21
0	0	566.6884296053931	-46.81172761917114	-21.021056175231934	-114.64340591430664	1.0	18072023--s--Lm--st--L1323--p--B05--pos004--tm--24--ch--Syto9--z--21
0	0	546.1923972084409	-48.30620369911194	16.6727294921875	-156.6946039199829	1.0	14112023--s--Lm--st--L628--p--C07--pos003--tm--24--ch--Syto9--z--21
0	0	1237.1147679828462	-47.31084938049317	100.15905952453612	-88.3828706741333	1.0	14112023--s--Lm--st--L1764--p--F02--pos005--tm--24--ch--Syto9--z--21
0	0	475.0579580579485	-49.49842000007629	20.893298149108887	-179.78308773040771	1.0	04072023--s--Lm--st--L1823--p--F05--pos005--tm--24--ch--Syto9--z--21
0	0	629.8005901518322	-38.14912114143372	3.6204051971435542	-161.75471210479736	1.0	07112023--s--Lm--st--L1823--p--G03--pos002--tm--24--ch--Syto9--z--21
0	0	863.7918503170922	-74.24762272834778	-17.443492889404297	-246.68127059936523	1.0	18072023--s--Lm--st--L1823--p--E09--pos004--tm--24--ch--Syto9--z--21
0	0	332.31314763568696	-36.87263875007629	49.42495059967041	-113.69391632080078	1.0	25042023--s--Lm--st--19115--p--D07--pos005--tm--24--ch--Syto9--z--21
0	0	688.1392287299747	-69.38780636787415	28.346364974975582	-162.3334493637085	1.0	04072023--s--Lm--st--L1823--p--F05--pos003--tm--24--ch--Syto9--z--21
0	0	320.8908860796974	-47.11691851615906	-3.6191015243530273	-133.1552324295044	1.0	25042023--s--Lm--st--19115--p--C05--pos003--tm--24--ch--Syto9--z--21
0	0	382.2244925726028	-38.3224974155426	70.89669990539551	-131.9425687789917	1.0	13062023--s--Lm--st--L634--p--C04--pos002--tm--24--ch--Syto9--z--21
0	0	245.29083410898843	-30.409778928756715	-3.4044675827026367	-70.88579368591309	1.0	04072023--s--Lm--st--L1323--p--C06--pos002--tm--24--ch--Syto9--z--21
0	0	390.2369222640991	-44.430336236953735	-0.4385757446289062	-89.47562026977539	1.0	04072023--s--Lm--st--L1823--p--F08--pos002--tm--24--ch--Syto9--z--21
0	0	816.5251510256812	-52.63776998519897	-35.2935791015625	-80.54097270965576	1.0	13062023--s--Lm--st--L1764--p--F05--pos003--tm--24--ch--Syto9--z--21
0	0	329.86301340375627	-38.81095600128174	10.617053985595703	-106.59942817687988	1.0	25042023--s--Lm--st--19115--p--C08--pos005--tm--24--ch--Syto9--z--21
0	0	636.2495108104888	-63.62508254051208	-24.931486129760746	-186.802490234375	1.0	18072023--s--Lm--st--L1323--p--B10--pos003--tm--24--ch--Syto9--z--21
0	0	432.0239047095889	-44.97348041534424	-6.996310234069824	-142.329496383667	1.0	07112023--s--Lm--st--L1823--p--F04--pos002--tm--24--ch--Syto9--z--21
0	0	671.6335413342431	-46.325555610656735	-2.822104454040528	-155.80653953552246	1.0	07112023--s--Lm--st--L1823--p--G03--pos004--tm--24--ch--Syto9--z--21
0	0	623.0546046665737	-44.475695323944095	-9.019947052001951	-120.55235385894775	1.0	18072023--s--Lm--st--L1323--p--B08--pos005--tm--24--ch--Syto9--z--21
0	0	958.5884472983224	-39.45033359527588	214.51808547973636	-175.21901512145996	1.0	28032023--s--Lm--st--L455--p--C05--pos003--tm--24--ch--Syto9--z--21
0	0	513.8498314448765	-25.44958562850952	80.59528541564941	-80.57412719726562	1.0	16052023--s--Lm--st--L455--p--G05--pos003--tm--24--ch--Syto9--z--21
0	0	1068.4127394358318	-80.6252764225006	-33.07863426208496	-220.24307346343997	1.0	14112023--s--Lm--st--L455--p--B02--pos003--tm--24--ch--Syto9--z--21
0	0	287.0344798224313	-23.939271116256712	-2.641794204711914	-61.62595844268799	1.0	16052023--s--Lm--st--L455--p--G03--pos004--tm--24--ch--Syto9--z--21
0	0	586.1846272604806	-44.546732378005984	-14.229809761047363	-104.52492427825928	1.0	16052023--s--Lm--st--L455--p--F05--pos005--tm--24--ch--Syto9--z--21
0	0	215.284725915818	-30.04177322387695	9.775830268859863	-99.60909080505373	1.0	25042023--s--Lm--st--19115--p--C07--pos005--tm--24--ch--Syto9--z--21
0	0	615.8674004418509	-63.30923027992249	-12.488505363464355	-203.8375244140625	1.0	13062023--s--Lm--st--L634--p--C08--pos003--tm--24--ch--Syto9--z--21
0	0	679.4281666619437	-35.62917680740357	15.760087966918944	-56.77478885650635	1.0	13062023--s--Lm--st--L1764--p--G04--pos004--tm--24--ch--Syto9--z--21
0	0	974.979787826538	-61.18943433761597	-11.94603157043457	-238.9984169006348	1.0	13042023--s--Lm--st--L628--p--D07--pos003--tm--24--ch--Syto9--z--21
0	0	729.7421000344413	-30.004057836532592	31.42912101745605	-67.50888633728027	1.0	14112023--s--Lm--st--L1764--p--F04--pos002--tm--24--ch--Syto9--z--21
0	0	592.8780503500076	-25.83313398361206	122.49089527130128	-115.71308326721191	1.0	28032023--s--Lm--st--L455--p--C04--pos003--tm--24--ch--Syto9--z--21
0	0	339.0093188512893	-21.038689804077148	67.02774047851562	-104.59938144683838	1.0	04072023--s--Lm--st--L1323--p--D04--pos003--tm--24--ch--Syto9--z--21
0	0	539.6269115720477	-37.59373803138733	3.068145751953125	-112.80374813079834	1.0	14112023--s--Lm--st--19115--p--F07--pos001--tm--24--ch--Syto9--z--21
0	0	459.198890549796	-34.05671606063843	-3.629851341247559	-96.61300468444824	1.0	07112023--s--Lm--st--L1823--p--F02--pos001--tm--24--ch--Syto9--z--21
0	0	678.0714958735874	-26.698766660690307	15.013209342956545	-94.04707622528076	1.0	18072023--s--Lm--st--L1823--p--E04--pos004--tm--24--ch--Syto9--z--21
0	0	290.211702528454	-41.6442066192627	-3.116851806640625	-99.98736667633057	1.0	18072023--s--Lm--st--L1323--p--B02--pos002--tm--24--ch--Syto9--z--21
0	0	988.9410511652628	-72.90374650955201	-36.67572116851807	-207.04293632507324	1.0	14112023--s--Lm--st--L455--p--C03--pos004--tm--24--ch--Syto9--z--21
0	0	341.5862817764282	-46.79743113517761	-10.741037368774414	-155.8079538345337	1.0	18072023--s--Lm--st--L1323--p--B10--pos002--tm--24--ch--Syto9--z--21
0	0	872.7522692907424	-36.3525589466095	30.090330123901367	-165.87845706939697	1.0	18072023--s--Lm--st--L1823--p--E11--pos004--tm--24--ch--Syto9--z--21
0	0	454.1907045727684	-36.3501606464386	-2.819862365722656	-108.9747200012207	1.0	04072023--s--Lm--st--L1823--p--F08--pos004--tm--24--ch--Syto9--z--21
0	0	132.13220119476318	-19.715821170806883	-0.4810361862182617	-64.81155109405518	1.0	25042023--s--Lm--st--19115--p--C06--pos002--tm--24--ch--Syto9--z--21
0	0	296.9918470836821	-24.498250198364257	-12.792440414428713	-52.047489166259766	1.0	14112023--s--Lm--st--L1323--p--C11--pos002--tm--24--ch--Syto9--z--21
0	0	469.3914591017224	-38.02240328788757	0.5058155059814453	-126.67095756530762	1.0	23052023--s--Lm--st--L628--p--D03--pos001--tm--24--ch--Syto9--z--21
0	0	547.3400677726382	-63.25028448104858	-10.97128200531006	-212.83516311645508	1.0	04072023--s--Lm--st--L1823--p--F07--pos005--tm--24--ch--Syto9--z--21
0	0	591.4413021178473	-63.51154637336731	-14.33215045928955	-132.6574535369873	1.0	18072023--s--Lm--st--L1323--p--B02--pos003--tm--24--ch--Syto9--z--21
0	0	308.80892385755266	-39.56079201698303	-4.841122627258301	-94.08371543884276	1.0	18072023--s--Lm--st--L1323--p--B03--pos002--tm--24--ch--Syto9--z--21
0	0	358.7596955072312	-24.656465768814087	40.06162071228027	-102.81198596954346	1.0	23052023--s--Lm--st--L628--p--C06--pos002--tm--24--ch--Syto9--z--21
0	0	428.3129326502482	-33.05149145126343	27.30273723602295	-100.87343120574953	1.0	14112023--s--Lm--st--19115--p--F09--pos003--tm--24--ch--Syto9--z--21
0	0	809.4859054202125	-38.67639751434327	1.890549659729004	-141.11819171905518	1.0	13042023--s--Lm--st--L628--p--D06--pos005--tm--24--ch--Syto9--z--21
0	0	455.6372052147275	-37.0834993839264	-17.593140602111816	-89.48290538787842	1.0	14112023--s--Lm--st--L1323--p--C10--pos004--tm--24--ch--Syto9--z--21
0	0	264.3170144217355	-32.879683351516725	11.92483139038086	-100.580472946167	1.0	23052023--s--Lm--st--19115--p--G03--pos002--tm--24--ch--Syto9--z--21
0	0	230.2345599219913	-39.546010398864745	-0.8892927169799805	-135.41275310516355	1.0	23052023--s--Lm--st--19115--p--F05--pos001--tm--24--ch--Syto9--z--21
0	0	1359.4167774745397	-47.65224342346191	126.835675239563	-90.80760097503662	1.0	14112023--s--Lm--st--L1764--p--G04--pos004--tm--24--ch--Syto9--z--21
0	0	599.7215516226632	-18.97965202331543	7.602334022521973	-118.19632816314696	1.0	18072023--s--Lm--st--L1823--p--E04--pos003--tm--24--ch--Syto9--z--21
0	0	510.2727196557181	-56.100054597854616	-7.374898910522461	-179.09971618652344	1.0	28032023--s--Lm--st--L455--p--D06--pos002--tm--24--ch--Syto9--z--21
0	0	359.4437209538051	-34.22382249832153	-6.176260948181152	-102.98016738891602	1.0	23052023--s--Lm--st--L628--p--D05--pos005--tm--24--ch--Syto9--z--21
0	0	153.15927273886544	1.6755072116851806	8.370627403259277	-8.450215339660645	1.0	18072023--s--Lm--st--L1823--p--E02--pos001--tm--24--ch--Syto9--z--21
0	0	657.9924329121908	-46.55657596588135	-7.853315353393555	-77.91717720031738	1.0	18042023--s--Lm--st--L394--p--C04--pos005--tm--24--ch--Syto9--z--21
0	0	504.1841094153268	-57.72597489356995	-9.657708168029783	-130.12148189544678	1.0	04072023--s--Lm--st--L1823--p--F10--pos002--tm--24--ch--Syto9--z--21
0	0	608.2137834912255	-66.58174748420716	-22.632655143737797	-158.55174446105957	1.0	18072023--s--Lm--st--L1323--p--B08--pos004--tm--24--ch--Syto9--z--21
0	0	707.923231215704	-54.40526704788208	17.41001605987549	-180.3449831008911	1.0	18072023--s--Lm--st--L1823--p--F03--pos003--tm--24--ch--Syto9--z--21
0	0	892.8960141227359	-41.93978404998779	101.91933727264404	-70.11862564086914	1.0	16052023--s--Lm--st--L394--p--C05--pos003--tm--24--ch--Syto9--z--21
0	0	591.9020545596168	-40.74296979904175	13.359067916870115	-160.3051643371582	1.0	18072023--s--Lm--st--L1823--p--F03--pos002--tm--24--ch--Syto9--z--21
0	0	475.7216524396624	-48.28197779655456	-4.91256046295166	-195.7996473312378	1.0	28032023--s--Lm--st--L455--p--D03--pos002--tm--24--ch--Syto9--z--21
0	0	852.8164473488217	-62.6229248046875	-21.913780212402344	-192.66709518432617	1.0	07112023--s--Lm--st--L634--p--B08--pos004--tm--24--ch--Syto9--z--21
0	0	473.2092253821237	-36.45613498687744	58.11327934265137	-91.25997829437256	1.0	14112023--s--Lm--st--19115--p--G08--pos002--tm--24--ch--Syto9--z--21
0	0	503.7026039305188	-35.576801443099974	17.293498992919922	-102.52496433258057	1.0	16052023--s--Lm--st--L455--p--F03--pos003--tm--24--ch--Syto9--z--21
0	0	391.4672039576939	-48.38059463500976	-4.061734199523926	-123.09884834289552	1.0	13042023--s--Lm--st--L628--p--D06--pos002--tm--24--ch--Syto9--z--21
0	0	1666.9225383031935	-107.3831950187683	-50.559797286987305	-147.0882968902588	1.0	07112023--s--Lm--st--L394--p--B02--pos004--tm--24--ch--Syto9--z--21
0	0	521.6268033073062	-43.92029795646668	0.9296770095825196	-161.1069221496582	1.0	07112023--s--Lm--st--L1823--p--F02--pos004--tm--24--ch--Syto9--z--21
0	0	577.2433247339158	-52.254412746429445	9.50173568725586	-114.05998229980467	1.0	04072023--s--Lm--st--L1823--p--F07--pos002--tm--24--ch--Syto9--z--21
0	0	1499.221907933553	-94.01871304512024	-14.721510887145996	-140.47285270690918	1.0	07112023--s--Lm--st--L394--p--B02--pos003--tm--24--ch--Syto9--z--21
0	0	403.3424732117426	-22.14101095199585	31.166584014892575	-38.45830154418945	1.0	30052023--s--Lm--st--L1764--p--F05--pos001--tm--24--ch--Syto9--z--21
0	0	505.0316534496489	-67.72414064407349	-1.6601943969726562	-232.99321174621585	1.0	13042023--s--Lm--st--L628--p--C05--pos001--tm--24--ch--Syto9--z--21
0	0	696.0410184406098	-54.12572183609009	-26.127171516418457	-107.32092666625977	1.0	07112023--s--Lm--st--L1823--p--G04--pos003--tm--24--ch--Syto9--z--21
0	0	527.1219777606782	-42.16136956214905	-11.471640586853027	-158.15282249450684	1.0	23052023--s--Lm--st--L628--p--C08--pos001--tm--24--ch--Syto9--z--21
0	0	292.67207772391185	-36.2328869342804	-6.478318214416504	-128.30169868469238	1.0	30052023--s--Lm--st--L634--p--D05--pos003--tm--24--ch--Syto9--z--21
0	0	478.75635419573103	-37.556715965271	5.494918823242188	-152.70848560333252	1.0	07112023--s--Lm--st--L1823--p--F04--pos005--tm--24--ch--Syto9--z--21
0	0	1021.7467938377744	-74.87289695739746	-31.791893005371094	-178.84700393676758	1.0	07112023--s--Lm--st--L634--p--B09--pos004--tm--24--ch--Syto9--z--21
0	0	1086.468719527835	-75.3482873916626	-26.072668075561523	-224.84588623046875	1.0	14112023--s--Lm--st--L455--p--D02--pos003--tm--24--ch--Syto9--z--21
0	0	583.8711359387353	-37.56816711425781	98.56128692626952	-157.4978542327881	1.0	28032023--s--Lm--st--L455--p--D03--pos004--tm--24--ch--Syto9--z--21
0	0	859.5845555805024	-57.97150349617005	-25.902204513549805	-167.90453910827637	1.0	14112023--s--Lm--st--L455--p--B02--pos005--tm--24--ch--Syto9--z--21
0	0	272.79027157738096	-33.81728229522705	-7.135454177856445	-114.68776988983154	1.0	30052023--s--Lm--st--L634--p--C10--pos002--tm--24--ch--Syto9--z--21
0	0	922.3925545102074	-38.42123279571533	72.0087890625	-87.10493087768555	1.0	14112023--s--Lm--st--L1764--p--G04--pos001--tm--24--ch--Syto9--z--21
0	0	194.3157850447155	-28.333824014663698	-1.6760740280151367	-83.88340759277344	1.0	25042023--s--Lm--st--19115--p--C07--pos001--tm--24--ch--Syto9--z--21
0	0	187.88380386715843	-25.365744256973265	-2.304738044738769	-71.72062492370605	1.0	23052023--s--Lm--st--19115--p--F08--pos005--tm--24--ch--Syto9--z--21
0	0	234.46188331785655	-29.4212640285492	3.033614158630371	-78.84512615203857	1.0	23052023--s--Lm--st--19115--p--F05--pos004--tm--24--ch--Syto9--z--21
0	0	1437.0415455046154	-89.72743453979493	39.497103691101074	-130.71728038787842	1.0	07112023--s--Lm--st--L394--p--B04--pos003--tm--24--ch--Syto9--z--21
0	0	251.7676042829241	-26.888319540023804	34.124396324157715	-85.87039184570312	1.0	23052023--s--Lm--st--19115--p--G04--pos003--tm--24--ch--Syto9--z--21
0	0	411.48252832321896	-18.031151866912843	51.46372413635254	-37.00909996032715	1.0	16052023--s--Lm--st--L394--p--D05--pos005--tm--24--ch--Syto9--z--21
0	0	660.1178110667637	-52.28466849327087	6.872442245483398	-84.2706651687622	1.0	07112023--s--Lm--st--L394--p--C04--pos001--tm--24--ch--Syto9--z--21
0	0	773.8488837650845	-46.342370653152464	48.22933864593506	-77.7485523223877	1.0	07112023--s--Lm--st--L394--p--C03--pos003--tm--24--ch--Syto9--z--21
0	0	495.5623407818022	-39.84349875450134	3.4156417846679688	-129.93518829345703	1.0	07112023--s--Lm--st--L1823--p--F04--pos004--tm--24--ch--Syto9--z--21
0	0	595.2798842475528	-41.58372683525086	-7.962547302246094	-142.09635639190674	1.0	07112023--s--Lm--st--L1823--p--F04--pos003--tm--24--ch--Syto9--z--21
0	0	646.9592081705729	-22.540323114395143	12.217527389526367	-111.99347019195557	1.0	18072023--s--Lm--st--L1823--p--E06--pos005--tm--24--ch--Syto9--z--21
0	0	411.8340151196434	-44.56401882171631	9.717825889587402	-102.49408721923828	1.0	04072023--s--Lm--st--L1323--p--C04--pos003--tm--24--ch--Syto9--z--21
0	0	718.6590977623349	-50.05487661361694	22.054288864135746	-326.78725719451904	1.0	18072023--s--Lm--st--L1823--p--E09--pos001--tm--24--ch--Syto9--z--21
0	0	661.6401571546282	-29.40396499633789	15.540407180786133	-186.6906108856201	1.0	18072023--s--Lm--st--L1823--p--E05--pos004--tm--24--ch--Syto9--z--21
0	0	334.9904279254732	-33.75624084472656	1.787576675415039	-63.996174812316895	1.0	04072023--s--Lm--st--L1323--p--C07--pos003--tm--24--ch--Syto9--z--21
0	0	479.3370166960217	-31.90603809356689	6.424283981323242	-56.24245262145996	1.0	18042023--s--Lm--st--L394--p--C03--pos004--tm--24--ch--Syto9--z--21
0	0	259.2202881404332	-40.11269874572754	-2.259044647216797	-109.22586822509766	1.0	18072023--s--Lm--st--L1323--p--B02--pos001--tm--24--ch--Syto9--z--21
0	0	658.4162767501105	-45.57619132995605	20.21770191192627	-188.55799770355225	1.0	18072023--s--Lm--st--L1823--p--E10--pos005--tm--24--ch--Syto9--z--21
0	0	996.358005886986	-42.10554184913635	69.30139446258545	-65.19833850860596	1.0	14112023--s--Lm--st--L1764--p--G03--pos003--tm--24--ch--Syto9--z--21
0	0	1076.603694552467	-103.96062769889832	-26.759944915771484	-347.36788272857666	1.0	13042023--s--Lm--st--L628--p--C05--pos004--tm--24--ch--Syto9--z--21
0	0	779.2917128517514	-56.654103660583495	-29.91004943847656	-72.63902378082275	1.0	13062023--s--Lm--st--L1764--p--F04--pos005--tm--24--ch--Syto9--z--21
0	0	695.1610647837321	-40.44146928787232	-6.83587646484375	-119.5438289642334	1.0	13042023--s--Lm--st--L628--p--D05--pos003--tm--24--ch--Syto9--z--21
0	0	651.985471135094	-25.15472230911255	15.10170078277588	-121.44267463684082	1.0	13042023--s--Lm--st--L628--p--D03--pos003--tm--24--ch--Syto9--z--21
0	0	357.0436690194266	-37.53036608695984	-12.530722618103027	-91.97765350341795	1.0	18072023--s--Lm--st--L1323--p--B11--pos005--tm--24--ch--Syto9--z--21
0	0	681.4205128805978	-40.99619193077088	46.522894859313965	-72.33686256408691	1.0	18042023--s--Lm--st--L394--p--C07--pos005--tm--24--ch--Syto9--z--21
0	0	255.67219093867712	-47.77702622413635	-2.1075639724731445	-228.36961936950684	1.0	30052023--s--Lm--st--L634--p--C04--pos001--tm--24--ch--Syto9--z--21
0	0	259.9396634328933	-22.958917760849	-9.339638710021973	-59.72708511352539	1.0	14112023--s--Lm--st--L1323--p--D10--pos003--tm--24--ch--Syto9--z--21
0	0	389.27213146573024	-35.51604571342468	-12.62743854522705	-102.95044898986816	1.0	18072023--s--Lm--st--L1323--p--B08--pos002--tm--24--ch--Syto9--z--21
0	0	388.49450919741673	-20.785864400863648	38.940616607666016	-46.90850639343262	1.0	30052023--s--Lm--st--L1764--p--G04--pos001--tm--24--ch--Syto9--z--21
0	0	413.2275033678328	-27.15130681991577	-8.603076934814453	-55.58628177642822	1.0	18042023--s--Lm--st--L394--p--C06--pos004--tm--24--ch--Syto9--z--21
0	0	741.5541572570801	-57.89976258277893	-10.283427238464355	-140.66040802001953	1.0	04072023--s--Lm--st--L1823--p--G05--pos001--tm--24--ch--Syto9--z--21
0	0	924.866300719125	-50.87896118164063	41.3192195892334	-81.85080432891846	1.0	07112023--s--Lm--st--L394--p--B03--pos003--tm--24--ch--Syto9--z--21
0	0	281.00520538148425	-32.981440496444705	16.60085105895996	-90.0379114151001	1.0	04072023--s--Lm--st--L1323--p--C10--pos005--tm--24--ch--Syto9--z--21
0	0	408.6075956253778	-48.79428029060364	50.750840187072754	-160.01968002319336	1.0	13062023--s--Lm--st--L634--p--C06--pos002--tm--24--ch--Syto9--z--21
0	0	610.339130901155	-57.23797345161438	-19.31144905090332	-113.83107089996338	1.0	18072023--s--Lm--st--L1323--p--B02--pos004--tm--24--ch--Syto9--z--21
0	0	327.8423822947911	-37.92405686378479	0.2837820053100586	-127.87294960021973	1.0	30052023--s--Lm--st--L634--p--D03--pos003--tm--24--ch--Syto9--z--21
0	0	983.3416138603574	-63.923306131362914	-13.703015327453612	-196.06600093841556	1.0	07112023--s--Lm--st--L634--p--B09--pos005--tm--24--ch--Syto9--z--21
0	0	282.44693043118434	-26.494366550445555	80.0807876586914	-132.486403465271	1.0	25042023--s--Lm--st--19115--p--D07--pos004--tm--24--ch--Syto9--z--21
0	0	635.2705890110561	-54.020165824890135	-22.465081214904785	-136.2332525253296	1.0	14112023--s--Lm--st--L1323--p--B10--pos004--tm--24--ch--Syto9--z--21
0	0	804.9690018154326	-40.67365055084228	-10.700384140014648	-120.09669208526611	1.0	14112023--s--Lm--st--L628--p--B06--pos005--tm--24--ch--Syto9--z--21
0	0	932.1064189729236	-31.635911750793458	228.3182954788208	-107.59556770324708	1.0	18042023--s--Lm--st--L394--p--D05--pos005--tm--24--ch--Syto9--z--21
0	0	354.78505992889404	-32.81171836853027	33.529534339904785	-119.89661693572998	1.0	16052023--s--Lm--st--L455--p--F04--pos004--tm--24--ch--Syto9--z--21
0	0	831.5175518762497	-48.37409729957581	18.7102632522583	-78.70718002319336	1.0	13062023--s--Lm--st--L1764--p--G04--pos002--tm--24--ch--Syto9--z--21
0	0	688.0166262672061	-68.9279351234436	-31.01752758026123	-192.2795696258545	1.0	18072023--s--Lm--st--L1323--p--B11--pos001--tm--24--ch--Syto9--z--21
0	0	821.6758872895014	-65.84506297111511	-22.9810848236084	-220.204758644104	1.0	07112023--s--Lm--st--L634--p--B08--pos003--tm--24--ch--Syto9--z--21
0	0	203.89625562940324	-27.373087692260743	-2.189168930053711	-88.99056243896484	1.0	23052023--s--Lm--st--19115--p--F08--pos004--tm--24--ch--Syto9--z--21
0	0	193.5598462422689	-24.598023414611816	-1.2066078186035156	-72.3498945236206	1.0	23052023--s--Lm--st--19115--p--F10--pos003--tm--24--ch--Syto9--z--21
0	0	941.3193015598116	-20.12547445297241	129.72523880004883	-120.1102294921875	1.0	18042023--s--Lm--st--L394--p--D08--pos003--tm--24--ch--Syto9--z--21
0	0	1165.4967092332386	-47.68573894500732	70.38599586486816	-82.53675365447998	1.0	14112023--s--Lm--st--L1764--p--G03--pos004--tm--24--ch--Syto9--z--21
0	0	175.2821159362793	-13.017060804367066	27.98627471923828	-47.93114471435547	1.0	23052023--s--Lm--st--L628--p--C04--pos002--tm--24--ch--Syto9--z--21
0	0	466.5552320934477	-45.23870248794556	27.858952522277832	-94.42690467834473	1.0	30052023--s--Lm--st--L634--p--C09--pos004--tm--24--ch--Syto9--z--21
0	0	412.48090721312025	-37.43755140304565	21.81361389160156	-91.5088529586792	1.0	14112023--s--Lm--st--19115--p--G09--pos003--tm--24--ch--Syto9--z--21
0	0	760.8369264602661	-34.751162719726565	48.803483963012695	-51.05238914489746	1.0	13062023--s--Lm--st--L1764--p--G03--pos003--tm--24--ch--Syto9--z--21
0	0	674.8622649964832	-60.890912199020384	-12.682660102844238	-161.07785987854004	1.0	04072023--s--Lm--st--L1823--p--F04--pos005--tm--24--ch--Syto9--z--21
0	0	506.86716220492406	-55.39980659484864	16.704509735107422	-122.98273181915285	1.0	13062023--s--Lm--st--L634--p--D04--pos005--tm--24--ch--Syto9--z--21
0	0	685.6838919775827	-53.68241200447083	136.7991361618042	-139.2590503692627	1.0	13062023--s--Lm--st--L634--p--C06--pos004--tm--24--ch--Syto9--z--21
0	0	664.7228390829904	-48.45235390663147	-11.029062271118164	-149.87500286102295	1.0	13042023--s--Lm--st--L628--p--D05--pos001--tm--24--ch--Syto9--z--21
0	0	262.8328183037894	-19.874192905426025	15.216063499450684	-35.915900230407715	1.0	16052023--s--Lm--st--L394--p--C06--pos004--tm--24--ch--Syto9--z--21
0	0	1141.147936866397	-48.229997873306274	6.741311073303223	-199.4202871322632	1.0	13042023--s--Lm--st--L628--p--C06--pos005--tm--24--ch--Syto9--z--21
0	0	261.151730855306	-36.83816967010498	-3.478839874267578	-85.00753498077393	1.0	04072023--s--Lm--st--L1323--p--C04--pos005--tm--24--ch--Syto9--z--21
0	0	592.525743393671	-59.997223424911496	-16.752371788024902	-185.7555866241455	1.0	13062023--s--Lm--st--L634--p--C09--pos003--tm--24--ch--Syto9--z--21
0	0	552.300642149789	-30.90576891899109	25.722668647766117	-145.22129726409912	1.0	23052023--s--Lm--st--L628--p--D03--pos004--tm--24--ch--Syto9--z--21
0	0	351.3988594327654	-50.51279816627503	-3.350438117980957	-166.17147254943848	1.0	30052023--s--Lm--st--L634--p--C06--pos004--tm--24--ch--Syto9--z--21
0	0	703.6326347078596	-61.12532372474671	-18.41423892974853	-146.49057483673096	1.0	14112023--s--Lm--st--L455--p--D03--pos002--tm--24--ch--Syto9--z--21
0	0	560.298801331293	-64.04493060112	-17.114340782165527	-151.7635440826416	1.0	07112023--s--Lm--st--L634--p--C09--pos001--tm--24--ch--Syto9--z--21
0	0	318.14030933380127	-25.216158533096312	-8.708187103271484	-43.38647651672363	1.0	30052023--s--Lm--st--L1764--p--F09--pos001--tm--24--ch--Syto9--z--21
0	0	829.9169961838495	-33.2837073802948	52.34421157836914	-63.251540184021	1.0	13062023--s--Lm--st--L1764--p--F09--pos004--tm--24--ch--Syto9--z--21
0	0	498.0011588505336	-15.781150484085083	9.044038772583008	-52.500359535217285	1.0	18072023--s--Lm--st--L1823--p--E03--pos003--tm--24--ch--Syto9--z--21
0	0	320.0605154037476	-35.19418001174927	-7.782675743103027	-82.77813911437988	1.0	04072023--s--Lm--st--L1323--p--C06--pos004--tm--24--ch--Syto9--z--21
0	0	533.0644367308844	-20.7005473613739	99.73794174194336	-53.36508464813232	1.0	18042023--s--Lm--st--L394--p--D06--pos002--tm--24--ch--Syto9--z--21
0	0	759.3958958671207	-25.61364026069641	89.32353496551514	-70.197829246521	1.0	18042023--s--Lm--st--L394--p--D08--pos002--tm--24--ch--Syto9--z--21
0	0	443.22044286273774	-27.948174285888676	66.87761306762695	-99.6124849319458	1.0	28032023--s--Lm--st--L455--p--C04--pos005--tm--24--ch--Syto9--z--21
0	0	504.02048855736143	-63.4811348438263	-2.8895463943481445	-193.5500526428223	1.0	13042023--s--Lm--st--L628--p--C03--pos004--tm--24--ch--Syto9--z--21
0	0	723.8430885133289	-35.842282104492185	13.5244779586792	-52.71947193145752	1.0	13062023--s--Lm--st--L1764--p--G05--pos004--tm--24--ch--Syto9--z--21
0	0	333.1128626778012	-32.58425359725952	16.054319381713867	-94.45901012420654	1.0	14112023--s--Lm--st--19115--p--F08--pos001--tm--24--ch--Syto9--z--21
0	0	711.4185281481061	-22.059486961364748	102.90072917938232	-84.35464286804199	1.0	18042023--s--Lm--st--L394--p--D06--pos003--tm--24--ch--Syto9--z--21
0	0	794.6398963019961	-50.797580289840695	47.325188636779785	-72.52509689331055	1.0	07112023--s--Lm--st--L394--p--C04--pos005--tm--24--ch--Syto9--z--21
0	0	334.7822847820464	-17.108501529693605	41.71669101715088	-36.546956062316895	1.0	30052023--s--Lm--st--L1764--p--F05--pos003--tm--24--ch--Syto9--z--21
0	0	473.5472974323091	-59.2901093006134	-7.11359977722168	-175.22219562530518	1.0	04072023--s--Lm--st--L1823--p--G05--pos004--tm--24--ch--Syto9--z--21
0	0	317.43571354094007	-47.56040272712708	11.616466522216797	-182.8258008956909	1.0	30052023--s--Lm--st--L634--p--C04--pos002--tm--24--ch--Syto9--z--21
0	0	594.3789050692603	-38.75461058616638	33.5703763961792	-126.25259113311768	1.0	28032023--s--Lm--st--L455--p--D06--pos003--tm--24--ch--Syto9--z--21
0	0	303.34085350944883	-17.61776909828186	19.623891830444336	-28.400257110595703	1.0	16052023--s--Lm--st--L394--p--C06--pos005--tm--24--ch--Syto9--z--21
